run,model,episode,reward,flag
1,800,33,577.0,False
1,800,34,282.0,False
1,800,35,577.0,False
1,800,36,577.0,False
1,800,37,575.0,False
1,800,38,577.0,False
1,800,39,577.0,False
1,800,40,577.0,False
1,800,41,577.0,False
1,800,42,577.0,False
1,800,43,577.0,False
1,800,44,577.0,False
1,800,45,282.0,False
1,800,46,577.0,False
1,800,47,575.0,False
1,800,48,577.0,False
1,800,49,577.0,False
1,800,50,577.0,False
1,800,51,577.0,False
1,800,52,577.0,False
1,800,53,577.0,False
1,800,54,577.0,False
1,800,55,577.0,False
1,800,56,668.0,False
1,800,57,577.0,False
1,800,58,577.0,False
1,800,59,577.0,False
1,800,60,596.0,False
1,800,61,577.0,False
1,800,62,577.0,False
1,800,63,577.0,False
1,800,64,577.0,False
1,800,65,577.0,False
1,800,66,451.0,False
1,800,67,575.0,False
1,800,68,451.0,False
1,800,69,577.0,False
1,800,70,528.0,False
1,800,71,577.0,False
1,800,72,665.0,False
1,800,73,577.0,False
1,800,74,577.0,False
1,800,75,577.0,False
1,800,76,576.0,False
1,800,77,577.0,False
1,800,78,577.0,False
1,800,79,577.0,False
1,800,80,577.0,False
1,800,81,577.0,False
1,800,82,406.0,False
1,800,83,577.0,False
1,800,84,577.0,False
1,800,85,577.0,False
1,800,86,569.0,False
1,800,87,401.0,False
1,800,88,577.0,False
1,800,89,577.0,False
1,800,90,577.0,False
1,800,91,577.0,False
1,800,92,577.0,False
1,800,93,577.0,False
1,800,94,577.0,False
1,800,95,576.0,False
1,800,96,577.0,False
1,800,97,577.0,False
1,800,98,577.0,False
1,800,99,754.0,False
1,800,100,577.0,False
1,900,1,259.0,False
1,900,2,392.0,False
1,900,3,259.0,False
1,900,4,259.0,False
1,900,5,586.0,False
1,900,6,259.0,False
1,900,7,259.0,False
1,900,8,259.0,False
1,900,9,259.0,False
1,900,10,259.0,False
1,900,11,259.0,False
1,900,12,259.0,False
1,900,13,259.0,False
1,900,14,408.0,False
1,900,15,259.0,False
1,900,16,259.0,False
1,900,17,259.0,False
1,900,18,259.0,False
1,900,19,381.0,False
1,900,20,259.0,False
1,900,21,259.0,False
1,900,22,259.0,False
1,900,23,259.0,False
1,900,24,259.0,False
1,900,25,259.0,False
1,900,26,259.0,False
1,900,27,260.0,False
1,900,28,259.0,False
1,900,29,259.0,False
1,900,30,259.0,False
1,900,31,259.0,False
1,900,32,259.0,False
1,900,33,259.0,False
1,900,34,259.0,False
1,900,35,259.0,False
1,900,36,259.0,False
1,900,37,259.0,False
1,900,38,259.0,False
1,900,39,259.0,False
1,900,40,259.0,False
1,900,41,386.0,False
1,900,42,260.0,False
1,900,43,259.0,False
1,900,44,259.0,False
1,900,45,259.0,False
1,900,46,259.0,False
1,900,47,259.0,False
1,900,48,259.0,False
1,900,49,259.0,False
1,900,50,259.0,False
1,900,51,259.0,False
1,900,52,259.0,False
1,900,53,259.0,False
1,900,54,262.0,False
1,900,55,259.0,False
1,900,56,392.0,False
1,900,57,259.0,False
1,900,58,259.0,False
1,900,59,259.0,False
1,900,60,259.0,False
1,900,61,259.0,False
1,900,62,259.0,False
1,900,63,259.0,False
1,900,64,259.0,False
1,900,65,259.0,False
1,900,66,259.0,False
1,900,67,259.0,False
1,900,68,259.0,False
1,900,69,259.0,False
1,900,70,262.0,False
1,900,71,259.0,False
1,900,72,259.0,False
1,900,73,259.0,False
1,900,74,259.0,False
1,900,75,259.0,False
1,900,76,259.0,False
1,900,77,259.0,False
1,900,78,259.0,False
1,900,79,259.0,False
1,900,80,710.0,False
1,900,81,260.0,False
1,900,82,259.0,False
1,900,83,259.0,False
1,900,84,259.0,False
1,900,85,259.0,False
1,900,86,259.0,False
1,900,87,259.0,False
1,900,88,259.0,False
1,900,89,349.0,False
1,900,90,428.0,False
1,900,91,259.0,False
1,900,92,259.0,False
1,900,93,259.0,False
1,900,94,262.0,False
1,900,95,259.0,False
1,900,96,262.0,False
1,900,97,259.0,False
1,900,98,259.0,False
1,900,99,259.0,False
1,900,100,259.0,False
1,1000,1,259.0,False
1,1000,2,561.0,False
1,1000,3,410.0,False
1,1000,4,419.0,False
1,1000,5,906.0,False
1,1000,6,372.0,False
1,1000,7,834.0,False
1,1000,8,352.0,False
1,1000,9,819.0,False
1,1000,10,659.0,False
1,1000,11,400.0,False
1,1000,12,833.0,False
1,1000,13,447.0,False
1,1000,14,662.0,False
1,1000,15,810.0,False
1,1000,16,401.0,False
1,1000,17,440.0,False
1,1000,18,931.0,False
1,1000,19,832.0,False
1,1000,20,768.0,False
1,1000,21,440.0,False
1,1000,22,378.0,False
1,1000,23,357.0,False
1,1000,24,359.0,False
1,1000,25,561.0,False
1,1000,26,793.0,False
1,1000,27,343.0,False
1,1000,28,383.0,False
1,1000,29,796.0,False
1,1000,30,793.0,False
1,1000,31,698.0,False
1,1000,32,277.0,False
1,1000,33,883.0,False
1,1000,34,830.0,False
1,1000,35,833.0,False
1,1000,36,276.0,False
1,1000,37,259.0,False
1,1000,38,359.0,False
1,1000,39,384.0,False
1,1000,40,408.0,False
1,1000,41,827.0,False
1,1000,42,715.0,False
1,1000,43,367.0,False
1,1000,44,803.0,False
1,1000,45,359.0,False
1,1000,46,617.0,False
1,1000,47,396.0,False
1,1000,48,548.0,False
1,1000,49,277.0,False
1,1000,50,348.0,False
1,1000,51,412.0,False
1,1000,52,826.0,False
1,1000,53,449.0,False
1,1000,54,276.0,False
1,1000,55,374.0,False
1,1000,56,378.0,False
1,1000,57,372.0,False
1,1000,58,383.0,False
1,1000,59,267.0,False
1,1000,60,412.0,False
1,1000,61,809.0,False
1,1000,62,818.0,False
1,1000,63,815.0,False
1,1000,64,613.0,False
1,1000,65,411.0,False
1,1000,66,422.0,False
1,1000,67,508.0,False
1,1000,68,611.0,False
1,1000,69,839.0,False
1,1000,70,375.0,False
1,1000,71,475.0,False
1,1000,72,447.0,False
1,1000,73,656.0,False
1,1000,74,827.0,False
1,1000,75,381.0,False
1,1000,76,641.0,False
1,1000,77,831.0,False
1,1000,78,595.0,False
1,1000,79,385.0,False
1,1000,80,277.0,False
1,1000,81,552.0,False
1,1000,82,376.0,False
1,1000,83,508.0,False
1,1000,84,902.0,False
1,1000,85,452.0,False
1,1000,86,334.0,False
1,1000,87,388.0,False
1,1000,88,259.0,False
1,1000,89,452.0,False
1,1000,90,360.0,False
1,1000,91,834.0,False
1,1000,92,617.0,False
1,1000,93,276.0,False
1,1000,94,810.0,False
1,1000,95,314.0,False
1,1000,96,447.0,False
1,1000,97,827.0,False
1,1000,98,830.0,False
1,1000,99,422.0,False
1,1000,100,428.0,False
1,1100,1,260.0,False
1,1100,2,243.0,False
1,1100,3,276.0,False
1,1100,4,260.0,False
1,1100,5,263.0,False
1,1100,6,259.0,False
1,1100,7,243.0,False
1,1100,8,266.0,False
1,1100,9,260.0,False
1,1100,10,242.0,False
1,1100,11,242.0,False
1,1100,12,263.0,False
1,1100,13,260.0,False
1,1100,14,258.0,False
1,1100,15,276.0,False
1,1100,16,260.0,False
1,1100,17,260.0,False
1,1100,18,260.0,False
1,1100,19,260.0,False
1,1100,20,260.0,False
1,1100,21,260.0,False
1,1100,22,260.0,False
1,1100,23,260.0,False
1,1100,24,260.0,False
1,1100,25,260.0,False
1,1100,26,260.0,False
1,1100,27,267.0,False
1,1100,28,260.0,False
1,1100,29,237.0,False
1,1100,30,261.0,False
1,1100,31,260.0,False
1,1100,32,263.0,False
1,1100,33,260.0,False
1,1100,34,228.0,False
1,1100,35,259.0,False
1,1100,36,260.0,False
1,1100,37,259.0,False
1,1100,38,260.0,False
1,1100,39,260.0,False
1,1100,40,260.0,False
1,1100,41,277.0,False
1,1100,42,260.0,False
1,1100,43,278.0,False
1,1100,44,260.0,False
1,1100,45,260.0,False
1,1100,46,242.0,False
1,1100,47,277.0,False
1,1100,48,260.0,False
1,1100,49,259.0,False
1,1100,50,260.0,False
1,1100,51,242.0,False
1,1100,52,242.0,False
1,1100,53,259.0,False
1,1100,54,276.0,False
1,1100,55,260.0,False
1,1100,56,276.0,False
1,1100,57,260.0,False
1,1100,58,260.0,False
1,1100,59,242.0,False
1,1100,60,259.0,False
1,1100,61,259.0,False
1,1100,62,260.0,False
1,1100,63,260.0,False
1,1100,64,259.0,False
1,1100,65,259.0,False
1,1100,66,277.0,False
1,1100,67,260.0,False
1,1100,68,242.0,False
1,1100,69,260.0,False
1,1100,70,260.0,False
1,1100,71,319.0,False
1,1100,72,260.0,False
1,1100,73,242.0,False
1,1100,74,242.0,False
1,1100,75,240.0,False
1,1100,76,260.0,False
1,1100,77,260.0,False
1,1100,78,276.0,False
1,1100,79,277.0,False
1,1100,80,260.0,False
1,1100,81,260.0,False
1,1100,82,260.0,False
1,1100,83,259.0,False
1,1100,84,260.0,False
1,1100,85,260.0,False
1,1100,86,260.0,False
1,1100,87,260.0,False
1,1100,88,260.0,False
1,1100,89,260.0,False
1,1100,90,260.0,False
1,1100,91,260.0,False
1,1100,92,260.0,False
1,1100,93,260.0,False
1,1100,94,259.0,False
1,1100,95,260.0,False
1,1100,96,276.0,False
1,1100,97,260.0,False
1,1100,98,243.0,False
1,1100,99,260.0,False
1,1100,100,260.0,False
1,1200,1,242.0,False
1,1200,2,276.0,False
1,1200,3,242.0,False
1,1200,4,242.0,False
1,1200,5,242.0,False
1,1200,6,242.0,False
1,1200,7,242.0,False
1,1200,8,242.0,False
1,1200,9,242.0,False
1,1200,10,242.0,False
1,1200,11,242.0,False
1,1200,12,242.0,False
1,1200,13,242.0,False
1,1200,14,251.0,False
1,1200,15,242.0,False
1,1200,16,242.0,False
1,1200,17,241.0,False
1,1200,18,242.0,False
1,1200,19,242.0,False
1,1200,20,242.0,False
1,1200,21,242.0,False
1,1200,22,242.0,False
1,1200,23,242.0,False
1,1200,24,242.0,False
1,1200,25,242.0,False
1,1200,26,242.0,False
1,1200,27,242.0,False
1,1200,28,242.0,False
1,1200,29,242.0,False
1,1200,30,242.0,False
1,1200,31,242.0,False
1,1200,32,242.0,False
1,1200,33,242.0,False
1,1200,34,242.0,False
1,1200,35,242.0,False
1,1200,36,242.0,False
1,1200,37,242.0,False
1,1200,38,259.0,False
1,1200,39,242.0,False
1,1200,40,242.0,False
1,1200,41,242.0,False
1,1200,42,242.0,False
