run,model,step,reward,flag
2,2,62,272.0,False
2,2,63,258.0,False
2,2,64,264.0,False
2,2,65,262.0,False
2,2,66,451.0,False
2,2,67,241.0,False
2,2,68,258.0,False
2,2,69,257.0,False
2,2,70,258.0,False
2,2,71,263.0,False
2,2,72,240.0,False
2,2,73,240.0,False
2,2,74,441.0,False
2,2,75,385.0,False
2,2,76,262.0,False
2,2,77,259.0,False
2,2,78,241.0,False
2,2,79,258.0,False
2,2,80,386.0,False
2,2,81,258.0,False
2,2,82,263.0,False
2,2,83,258.0,False
2,2,84,240.0,False
2,2,85,257.0,False
2,2,86,263.0,False
2,2,87,274.0,False
2,2,88,242.0,False
2,2,89,240.0,False
2,2,90,241.0,False
2,2,91,377.0,False
2,2,92,258.0,False
2,2,93,357.0,False
2,2,94,257.0,False
2,2,95,242.0,False
2,2,96,257.0,False
2,2,97,258.0,False
2,2,98,241.0,False
2,2,99,258.0,False
2,2,100,258.0,False
2,3,1,259.0,False
2,3,2,263.0,False
2,3,3,259.0,False
2,3,4,258.0,False
2,3,5,240.0,False
2,3,6,243.0,False
2,3,7,435.0,False
2,3,8,386.0,False
2,3,9,258.0,False
2,3,10,266.0,False
2,3,11,258.0,False
2,3,12,258.0,False
2,3,13,240.0,False
2,3,14,241.0,False
2,3,15,378.0,False
2,3,16,359.0,False
2,3,17,258.0,False
2,3,18,258.0,False
2,3,19,241.0,False
2,3,20,242.0,False
2,3,21,258.0,False
2,3,22,445.0,False
2,3,23,258.0,False
2,3,24,438.0,False
2,3,25,377.0,False
2,3,26,258.0,False
2,3,27,241.0,False
2,3,28,439.0,False
2,3,29,259.0,False
2,3,30,258.0,False
2,3,31,259.0,False
2,3,32,258.0,False
2,3,33,263.0,False
2,3,34,258.0,False
2,3,35,263.0,False
2,3,36,259.0,False
2,3,37,370.0,False
2,3,38,257.0,False
2,3,39,241.0,False
2,3,40,241.0,False
2,3,41,264.0,False
2,3,42,263.0,False
2,3,43,381.0,False
2,3,44,258.0,False
2,3,45,258.0,False
2,3,46,263.0,False
2,3,47,275.0,False
2,3,48,438.0,False
2,3,49,363.0,False
2,3,50,240.0,False
2,3,51,258.0,False
2,3,52,240.0,False
2,3,53,258.0,False
2,3,54,258.0,False
2,3,55,257.0,False
2,3,56,258.0,False
2,3,57,257.0,False
2,3,58,257.0,False
2,3,59,258.0,False
2,3,60,258.0,False
2,3,61,388.0,False
2,3,62,240.0,False
2,3,63,242.0,False
2,3,64,241.0,False
2,3,65,383.0,False
2,3,66,258.0,False
2,3,67,256.0,False
2,3,68,241.0,False
2,3,69,242.0,False
2,3,70,456.0,False
2,3,71,259.0,False
2,3,72,258.0,False
2,3,73,440.0,False
2,3,74,276.0,False
2,3,75,258.0,False
2,3,76,240.0,False
2,3,77,258.0,False
2,3,78,258.0,False
2,3,79,258.0,False
2,3,80,259.0,False
2,3,81,440.0,False
2,3,82,242.0,False
2,3,83,258.0,False
2,3,84,445.0,False
2,3,85,258.0,False
2,3,86,252.0,False
2,3,87,258.0,False
2,3,88,443.0,False
2,3,89,264.0,False
2,3,90,451.0,False
2,3,91,370.0,False
2,3,92,252.0,False
2,3,93,386.0,False
2,3,94,433.0,False
2,3,95,269.0,False
2,3,96,368.0,False
2,3,97,241.0,False
2,3,98,242.0,False
2,3,99,258.0,False
2,3,100,258.0,False
2,4,1,240.0,False
2,4,2,384.0,False
2,4,3,257.0,False
2,4,4,442.0,False
2,4,5,257.0,False
2,4,6,257.0,False
2,4,7,253.0,False
2,4,8,264.0,False
2,4,9,258.0,False
2,4,10,371.0,False
2,4,11,428.0,False
2,4,12,376.0,False
2,4,13,264.0,False
2,4,14,241.0,False
2,4,15,263.0,False
2,4,16,275.0,False
2,4,17,265.0,False
2,4,18,240.0,False
2,4,19,264.0,False
2,4,20,384.0,False
2,4,21,258.0,False
2,4,22,75.0,False
2,4,23,242.0,False
2,4,24,258.0,False
2,4,25,242.0,False
2,4,26,266.0,False
2,4,27,241.0,False
2,4,28,439.0,False
2,4,29,242.0,False
2,4,30,258.0,False
2,4,31,258.0,False
2,4,32,241.0,False
2,4,33,241.0,False
2,4,34,258.0,False
2,4,35,384.0,False
2,4,36,260.0,False
2,4,37,257.0,False
2,4,38,412.0,False
2,4,39,454.0,False
2,4,40,258.0,False
2,4,41,258.0,False
2,4,42,460.0,False
2,4,43,257.0,False
2,4,44,257.0,False
2,4,45,254.0,False
2,4,46,240.0,False
2,4,47,257.0,False
2,4,48,454.0,False
2,4,49,258.0,False
2,4,50,257.0,False
2,4,51,257.0,False
2,4,52,266.0,False
2,4,53,264.0,False
2,4,54,257.0,False
2,4,55,403.0,False
2,4,56,240.0,False
2,4,57,257.0,False
2,4,58,263.0,False
2,4,59,457.0,False
2,4,60,240.0,False
2,4,61,261.0,False
2,4,62,259.0,False
2,4,63,454.0,False
2,4,64,240.0,False
2,4,65,241.0,False
2,4,66,258.0,False
2,4,67,258.0,False
2,4,68,257.0,False
2,4,69,274.0,False
2,4,70,258.0,False
2,4,71,275.0,False
2,4,72,258.0,False
2,4,73,263.0,False
2,4,74,363.0,False
2,4,75,258.0,False
2,4,76,265.0,False
2,4,77,257.0,False
2,4,78,263.0,False
2,4,79,258.0,False
2,4,80,429.0,False
2,4,81,432.0,False
2,4,82,386.0,False
2,4,83,258.0,False
2,4,84,265.0,False
2,4,85,258.0,False
2,4,86,258.0,False
2,4,87,257.0,False
2,4,88,240.0,False
2,4,89,257.0,False
2,4,90,241.0,False
2,4,91,270.0,False
2,4,92,241.0,False
2,4,93,242.0,False
2,4,94,240.0,False
2,4,95,241.0,False
2,4,96,241.0,False
2,4,97,436.0,False
2,4,98,257.0,False
2,4,99,257.0,False
2,4,100,262.0,False
2,5,1,254.0,False
2,5,2,258.0,False
2,5,3,258.0,False
2,5,4,375.0,False
2,5,5,259.0,False
2,5,6,259.0,False
2,5,7,258.0,False
2,5,8,259.0,False
2,5,9,276.0,False
2,5,10,258.0,False
2,5,11,263.0,False
2,5,12,258.0,False
2,5,13,258.0,False
2,5,14,257.0,False
2,5,15,257.0,False
2,5,16,259.0,False
2,5,17,257.0,False
2,5,18,383.0,False
2,5,19,240.0,False
2,5,20,258.0,False
2,5,21,371.0,False
2,5,22,258.0,False
2,5,23,259.0,False
2,5,24,242.0,False
2,5,25,258.0,False
2,5,26,431.0,False
2,5,27,258.0,False
2,5,28,256.0,False
2,5,29,447.0,False
2,5,30,367.0,False
2,5,31,258.0,False
2,5,32,240.0,False
2,5,33,372.0,False
2,5,34,251.0,False
2,5,35,242.0,False
2,5,36,242.0,False
2,5,37,439.0,False
2,5,38,443.0,False
2,5,39,456.0,False
2,5,40,259.0,False
2,5,41,257.0,False
2,5,42,258.0,False
2,5,43,377.0,False
2,5,44,266.0,False
2,5,45,241.0,False
2,5,46,259.0,False
2,5,47,242.0,False
2,5,48,240.0,False
2,5,49,433.0,False
2,5,50,258.0,False
2,5,51,443.0,False
2,5,52,275.0,False
2,5,53,449.0,False
2,5,54,240.0,False
2,5,55,242.0,False
2,5,56,275.0,False
2,5,57,258.0,False
2,5,58,456.0,False
2,5,59,258.0,False
2,5,60,241.0,False
2,5,61,444.0,False
2,5,62,258.0,False
2,5,63,258.0,False
2,5,64,240.0,False
2,5,65,262.0,False
2,5,66,258.0,False
2,5,67,275.0,False
2,5,68,370.0,False
2,5,69,374.0,False
2,5,70,257.0,False
2,5,71,258.0,False
2,5,72,275.0,False
2,5,73,241.0,False
2,5,74,364.0,False
2,5,75,257.0,False
2,5,76,455.0,False
2,5,77,269.0,False
2,5,78,259.0,False
2,5,79,240.0,False
2,5,80,258.0,False
2,5,81,258.0,False
2,5,82,242.0,False
2,5,83,240.0,False
2,5,84,257.0,False
2,5,85,263.0,False
2,5,86,240.0,False
2,5,87,264.0,False
2,5,88,241.0,False
2,5,89,275.0,False
2,5,90,258.0,False
2,5,91,240.0,False
2,5,92,387.0,False
2,5,93,437.0,False
2,5,94,386.0,False
2,5,95,259.0,False
2,5,96,265.0,False
2,5,97,257.0,False
2,5,98,257.0,False
2,5,99,269.0,False
2,5,100,258.0,False
2,6,1,260.0,False
2,6,2,241.0,False
2,6,3,243.0,False
2,6,4,258.0,False
2,6,5,457.0,False
2,6,6,378.0,False
2,6,7,400.0,False
2,6,8,241.0,False
2,6,9,259.0,False
2,6,10,258.0,False
2,6,11,258.0,False
2,6,12,377.0,False
2,6,13,447.0,False
2,6,14,240.0,False
2,6,15,268.0,False
2,6,16,385.0,False
2,6,17,258.0,False
2,6,18,259.0,False
2,6,19,257.0,False
2,6,20,240.0,False
2,6,21,258.0,False
2,6,22,275.0,False
2,6,23,444.0,False
2,6,24,242.0,False
2,6,25,376.0,False
2,6,26,258.0,False
2,6,27,258.0,False
2,6,28,388.0,False
2,6,29,258.0,False
2,6,30,241.0,False
2,6,31,263.0,False
2,6,32,441.0,False
2,6,33,258.0,False
2,6,34,387.0,False
2,6,35,259.0,False
2,6,36,259.0,False
2,6,37,242.0,False
2,6,38,377.0,False
2,6,39,241.0,False
2,6,40,258.0,False
2,6,41,258.0,False
2,6,42,242.0,False
2,6,43,258.0,False
2,6,44,435.0,False
2,6,45,258.0,False
2,6,46,240.0,False
2,6,47,257.0,False
2,6,48,258.0,False
2,6,49,455.0,False
2,6,50,257.0,False
2,6,51,258.0,False
2,6,52,439.0,False
2,6,53,443.0,False
2,6,54,258.0,False
2,6,55,258.0,False
2,6,56,453.0,False
2,6,57,240.0,False
2,6,58,241.0,False
2,6,59,457.0,False
2,6,60,258.0,False
2,6,61,458.0,False
2,6,62,391.0,False
2,6,63,75.0,False
2,6,64,257.0,False
2,6,65,452.0,False
2,6,66,426.0,False
2,6,67,241.0,False
2,6,68,263.0,False
2,6,69,384.0,False
2,6,70,368.0,False
2,6,71,240.0,False
2,6,72,258.0,False
2,6,73,240.0,False
2,6,74,255.0,False
2,6,75,258.0,False
2,6,76,258.0,False
2,6,77,449.0,False
2,6,78,259.0,False
2,6,79,259.0,False
2,6,80,440.0,False
2,6,81,276.0,False
2,6,82,447.0,False
2,6,83,394.0,False
2,6,84,258.0,False
2,6,85,258.0,False
2,6,86,364.0,False
2,6,87,257.0,False
2,6,88,258.0,False
2,6,89,257.0,False
2,6,90,444.0,False
2,6,91,376.0,False
2,6,92,258.0,False
2,6,93,258.0,False
2,6,94,259.0,False
2,6,95,260.0,False
2,6,96,240.0,False
2,6,97,258.0,False
2,6,98,259.0,False
2,6,99,258.0,False
2,6,100,258.0,False
2,7,1,258.0,False
2,7,2,443.0,False
2,7,3,263.0,False
2,7,4,259.0,False
2,7,5,257.0,False
2,7,6,272.0,False
2,7,7,259.0,False
2,7,8,258.0,False
2,7,9,258.0,False
2,7,10,393.0,False
2,7,11,446.0,False
2,7,12,378.0,False
2,7,13,258.0,False
2,7,14,258.0,False
2,7,15,258.0,False
2,7,16,240.0,False
2,7,17,447.0,False
2,7,18,259.0,False
2,7,19,356.0,False
2,7,20,258.0,False
2,7,21,393.0,False
2,7,22,258.0,False
2,7,23,258.0,False
2,7,24,275.0,False
2,7,25,259.0,False
2,7,26,270.0,False
2,7,27,258.0,False
2,7,28,257.0,False
2,7,29,258.0,False
2,7,30,376.0,False
2,7,31,258.0,False
2,7,32,240.0,False
2,7,33,255.0,False
2,7,34,258.0,False
2,7,35,457.0,False
2,7,36,240.0,False
2,7,37,457.0,False
2,7,38,380.0,False
2,7,39,386.0,False
2,7,40,258.0,False
2,7,41,259.0,False
2,7,42,256.0,False
2,7,43,240.0,False
2,7,44,258.0,False
2,7,45,556.0,False
2,7,46,369.0,False
2,7,47,259.0,False
2,7,48,240.0,False
2,7,49,445.0,False
2,7,50,258.0,False
2,7,51,259.0,False
2,7,52,446.0,False
2,7,53,240.0,False
2,7,54,262.0,False
2,7,55,258.0,False
2,7,56,259.0,False
2,7,57,373.0,False
2,7,58,453.0,False
2,7,59,428.0,False
2,7,60,444.0,False
2,7,61,241.0,False
2,7,62,258.0,False
2,7,63,440.0,False
2,7,64,258.0,False
2,7,65,258.0,False
2,7,66,441.0,False
2,7,67,240.0,False
2,7,68,385.0,False
2,7,69,369.0,False
2,7,70,258.0,False
2,7,71,435.0,False
2,7,72,444.0,False
2,7,73,263.0,False
2,7,74,258.0,False
2,7,75,258.0,False
2,7,76,242.0,False
2,7,77,379.0,False
2,7,78,387.0,False
2,7,79,447.0,False
2,7,80,445.0,False
2,7,81,258.0,False
2,7,82,257.0,False
2,7,83,258.0,False
2,7,84,258.0,False
2,7,85,371.0,False
2,7,86,258.0,False
2,7,87,275.0,False
2,7,88,384.0,False
2,7,89,258.0,False
2,7,90,441.0,False
2,7,91,263.0,False
2,7,92,258.0,False
2,7,93,431.0,False
2,7,94,240.0,False
2,7,95,257.0,False
2,7,96,258.0,False
2,7,97,374.0,False
2,7,98,259.0,False
2,7,99,275.0,False
2,7,100,259.0,False
2,8,1,257.0,False
2,8,2,240.0,False
2,8,3,269.0,False
2,8,4,444.0,False
2,8,5,258.0,False
2,8,6,262.0,False
2,8,7,370.0,False
2,8,8,242.0,False
2,8,9,269.0,False
2,8,10,259.0,False
2,8,11,258.0,False
2,8,12,258.0,False
2,8,13,440.0,False
2,8,14,258.0,False
2,8,15,265.0,False
2,8,16,430.0,False
2,8,17,264.0,False
2,8,18,258.0,False
2,8,19,258.0,False
2,8,20,240.0,False
2,8,21,258.0,False
2,8,22,262.0,False
2,8,23,275.0,False
2,8,24,258.0,False
2,8,25,258.0,False
2,8,26,259.0,False
2,8,27,262.0,False
2,8,28,452.0,False
2,8,29,240.0,False
2,8,30,440.0,False
2,8,31,258.0,False
2,8,32,262.0,False
2,8,33,242.0,False
2,8,34,434.0,False
2,8,35,257.0,False
2,8,36,369.0,False
2,8,37,258.0,False
2,8,38,264.0,False
2,8,39,240.0,False
2,8,40,258.0,False
2,8,41,262.0,False
2,8,42,258.0,False
2,8,43,259.0,False
2,8,44,437.0,False
2,8,45,247.0,False
2,8,46,241.0,False
2,8,47,436.0,False
2,8,48,274.0,False
2,8,49,258.0,False
2,8,50,442.0,False
2,8,51,257.0,False
2,8,52,442.0,False
2,8,53,258.0,False
2,8,54,263.0,False
2,8,55,370.0,False
2,8,56,258.0,False
2,8,57,258.0,False
2,8,58,258.0,False
2,8,59,257.0,False
2,8,60,257.0,False
2,8,61,275.0,False
2,8,62,240.0,False
2,8,63,241.0,False
2,8,64,276.0,False
2,8,65,257.0,False
2,8,66,240.0,False
2,8,67,275.0,False
2,8,68,240.0,False
2,8,69,265.0,False
2,8,70,441.0,False
2,8,71,259.0,False
2,8,72,387.0,False
2,8,73,371.0,False
2,8,74,391.0,False
2,8,75,241.0,False
2,8,76,443.0,False
2,8,77,258.0,False
2,8,78,382.0,False
2,8,79,258.0,False
2,8,80,275.0,False
2,8,81,257.0,False
2,8,82,444.0,False
2,8,83,381.0,False
2,8,84,257.0,False
2,8,85,457.0,False
2,8,86,366.0,False
2,8,87,258.0,False
2,8,88,240.0,False
2,8,89,433.0,False
2,8,90,361.0,False
2,8,91,275.0,False
2,8,92,257.0,False
2,8,93,258.0,False
2,8,94,441.0,False
2,8,95,241.0,False
2,8,96,258.0,False
2,8,97,454.0,False
2,8,98,377.0,False
2,8,99,439.0,False
2,8,100,258.0,False
2,9,1,257.0,False
2,9,2,258.0,False
2,9,3,258.0,False
2,9,4,444.0,False
2,9,5,450.0,False
2,9,6,240.0,False
2,9,7,258.0,False
2,9,8,258.0,False
2,9,9,263.0,False
2,9,10,264.0,False
2,9,11,257.0,False
2,9,12,258.0,False
2,9,13,368.0,False
2,9,14,386.0,False
2,9,15,258.0,False
2,9,16,367.0,False
2,9,17,258.0,False
2,9,18,258.0,False
2,9,19,441.0,False
2,9,20,258.0,False
2,9,21,257.0,False
2,9,22,258.0,False
2,9,23,257.0,False
2,9,24,263.0,False
2,9,25,258.0,False
2,9,26,258.0,False
2,9,27,263.0,False
2,9,28,275.0,False
2,9,29,441.0,False
2,9,30,259.0,False
2,9,31,258.0,False
2,9,32,258.0,False
2,9,33,240.0,False
2,9,34,75.0,False
2,9,35,257.0,False
2,9,36,439.0,False
2,9,37,258.0,False
2,9,38,241.0,False
2,9,39,264.0,False
2,9,40,265.0,False
2,9,41,258.0,False
2,9,42,75.0,False
2,9,43,258.0,False
2,9,44,258.0,False
2,9,45,258.0,False
2,9,46,240.0,False
2,9,47,257.0,False
2,9,48,258.0,False
2,9,49,245.0,False
2,9,50,241.0,False
2,9,51,443.0,False
2,9,52,258.0,False
2,9,53,257.0,False
2,9,54,444.0,False
2,9,55,257.0,False
2,9,56,263.0,False
2,9,57,258.0,False
2,9,58,387.0,False
2,9,59,258.0,False
2,9,60,258.0,False
2,9,61,257.0,False
2,9,62,258.0,False
2,9,63,259.0,False
2,9,64,75.0,False
2,9,65,259.0,False
2,9,66,258.0,False
2,9,67,276.0,False
2,9,68,240.0,False
2,9,69,265.0,False
2,9,70,258.0,False
2,9,71,240.0,False
2,9,72,258.0,False
2,9,73,258.0,False
2,9,74,258.0,False
2,9,75,75.0,False
2,9,76,257.0,False
2,9,77,258.0,False
2,9,78,240.0,False
2,9,79,259.0,False
2,9,80,258.0,False
2,9,81,258.0,False
2,9,82,258.0,False
2,9,83,258.0,False
2,9,84,258.0,False
2,9,85,259.0,False
2,9,86,443.0,False
2,9,87,240.0,False
2,9,88,257.0,False
2,9,89,456.0,False
2,9,90,262.0,False
2,9,91,258.0,False
2,9,92,258.0,False
2,9,93,258.0,False
2,9,94,258.0,False
2,9,95,240.0,False
2,9,96,258.0,False
2,9,97,242.0,False
2,9,98,256.0,False
2,9,99,258.0,False
2,9,100,258.0,False
2,10,1,383.0,False
2,10,2,258.0,False
2,10,3,258.0,False
2,10,4,75.0,False
2,10,5,259.0,False
2,10,6,383.0,False
2,10,7,240.0,False
2,10,8,258.0,False
2,10,9,258.0,False
2,10,10,275.0,False
2,10,11,259.0,False
2,10,12,262.0,False
2,10,13,258.0,False
2,10,14,444.0,False
2,10,15,454.0,False
2,10,16,267.0,False
2,10,17,257.0,False
2,10,18,258.0,False
2,10,19,558.0,False
2,10,20,242.0,False
2,10,21,258.0,False
2,10,22,258.0,False
2,10,23,240.0,False
2,10,24,240.0,False
2,10,25,444.0,False
2,10,26,240.0,False
2,10,27,241.0,False
2,10,28,259.0,False
2,10,29,258.0,False
2,10,30,388.0,False
2,10,31,263.0,False
2,10,32,258.0,False
2,10,33,241.0,False
2,10,34,445.0,False
2,10,35,263.0,False
2,10,36,430.0,False
2,10,37,260.0,False
2,10,38,259.0,False
2,10,39,432.0,False
2,10,40,259.0,False
2,10,41,240.0,False
2,10,42,442.0,False
2,10,43,263.0,False
2,10,44,430.0,False
2,10,45,272.0,False
2,10,46,275.0,False
2,10,47,263.0,False
2,10,48,258.0,False
2,10,49,240.0,False
2,10,50,263.0,False
2,10,51,240.0,False
2,10,52,391.0,False
2,10,53,240.0,False
2,10,54,258.0,False
2,10,55,275.0,False
2,10,56,259.0,False
2,10,57,450.0,False
2,10,58,387.0,False
2,10,59,258.0,False
2,10,60,257.0,False
2,10,61,257.0,False
2,10,62,240.0,False
2,10,63,275.0,False
2,10,64,240.0,False
2,10,65,713.0,False
2,10,66,391.0,False
2,10,67,456.0,False
2,10,68,258.0,False
2,10,69,275.0,False
2,10,70,435.0,False
2,10,71,259.0,False
2,10,72,258.0,False
2,10,73,423.0,False
2,10,74,258.0,False
2,10,75,258.0,False
2,10,76,259.0,False
2,10,77,258.0,False
2,10,78,275.0,False
2,10,79,259.0,False
2,10,80,259.0,False
2,10,81,256.0,False
2,10,82,258.0,False
2,10,83,368.0,False
2,10,84,258.0,False
2,10,85,258.0,False
2,10,86,257.0,False
2,10,87,258.0,False
2,10,88,423.0,False
2,10,89,258.0,False
2,10,90,378.0,False
2,10,91,449.0,False
2,10,92,258.0,False
2,10,93,258.0,False
2,10,94,259.0,False
2,10,95,241.0,False
2,10,96,456.0,False
2,10,97,242.0,False
2,10,98,259.0,False
2,10,99,258.0,False
2,10,100,815.0,False
3,1,1,443.0,False
3,1,2,441.0,False
3,1,3,440.0,False
3,1,4,275.0,False
3,1,5,276.0,False
3,1,6,362.0,False
3,1,7,657.0,False
3,1,8,450.0,False
3,1,9,275.0,False
3,1,10,816.0,False
3,1,11,259.0,False
3,1,12,645.0,False
3,1,13,916.0,False
3,1,14,275.0,False
3,1,15,263.0,False
3,1,16,390.0,False
3,1,17,955.0,False
3,1,18,437.0,False
3,1,19,440.0,False
3,1,20,389.0,False
3,1,21,268.0,False
3,1,22,449.0,False
3,1,23,391.0,False
3,1,24,277.0,False
3,1,25,392.0,False
3,1,26,1713.0,False
3,1,27,425.0,False
3,1,28,455.0,False
3,1,29,395.0,False
3,1,30,381.0,False
3,1,31,258.0,False
3,1,32,448.0,False
3,1,33,448.0,False
3,1,34,439.0,False
3,1,35,444.0,False
3,1,36,576.0,False
3,1,37,559.0,False
3,1,38,932.0,False
3,1,39,258.0,False
3,1,40,1401.0,False
3,1,41,926.0,False
3,1,42,929.0,False
3,1,43,559.0,False
3,1,44,275.0,False
3,1,45,635.0,False
3,1,46,375.0,False
3,1,47,258.0,False
3,1,48,258.0,False
3,1,49,276.0,False
3,1,50,395.0,False
3,1,51,959.0,False
3,1,52,393.0,False
3,1,53,735.0,False
3,1,54,370.0,False
3,1,55,390.0,False
3,1,56,557.0,False
3,1,57,276.0,False
3,1,58,278.0,False
3,1,59,375.0,False
3,1,60,534.0,False
3,1,61,440.0,False
3,1,62,391.0,False
3,1,63,441.0,False
3,1,64,1091.0,False
3,1,65,258.0,False
3,1,66,258.0,False
3,1,67,365.0,False
3,1,68,450.0,False
3,1,69,992.0,False
3,1,70,269.0,False
3,1,71,259.0,False
3,1,72,388.0,False
3,1,73,258.0,False
3,1,74,276.0,False
3,1,75,385.0,False
3,1,76,551.0,False
3,1,77,257.0,False
3,1,78,372.0,False
3,1,79,451.0,False
3,1,80,368.0,False
3,1,81,440.0,False
3,1,82,398.0,False
3,1,83,912.0,False
3,1,84,394.0,False
3,1,85,394.0,False
3,1,86,395.0,False
3,1,87,447.0,False
3,1,88,458.0,False
3,1,89,372.0,False
3,1,90,1241.0,False
3,1,91,445.0,False
3,1,92,437.0,False
3,1,93,742.0,False
3,1,94,392.0,False
3,1,95,242.0,False
3,1,96,443.0,False
3,1,97,267.0,False
3,1,98,257.0,False
3,1,99,1218.0,False
3,1,100,359.0,False
3,2,1,837.0,False
3,2,2,385.0,False
3,2,3,451.0,False
3,2,4,240.0,False
3,2,5,272.0,False
3,2,6,451.0,False
3,2,7,446.0,False
3,2,8,257.0,False
3,2,9,258.0,False
3,2,10,445.0,False
3,2,11,365.0,False
3,2,12,553.0,False
3,2,13,401.0,False
3,2,14,457.0,False
3,2,15,962.0,False
3,2,16,717.0,False
3,2,17,442.0,False
3,2,18,257.0,False
3,2,19,381.0,False
3,2,20,557.0,False
3,2,21,264.0,False
3,2,22,275.0,False
3,2,23,393.0,False
3,2,24,404.0,False
3,2,25,730.0,False
3,2,26,241.0,False
3,2,27,643.0,False
3,2,28,391.0,False
3,2,29,240.0,False
3,2,30,951.0,False
3,2,31,429.0,False
3,2,32,392.0,False
3,2,33,561.0,False
3,2,34,394.0,False
3,2,35,525.0,False
3,2,36,1400.0,False
3,2,37,389.0,False
3,2,38,541.0,False
3,2,39,558.0,False
3,2,40,442.0,False
3,2,41,554.0,False
3,2,42,449.0,False
3,2,43,971.0,False
3,2,44,275.0,False
3,2,45,385.0,False
3,2,46,369.0,False
3,2,47,454.0,False
3,2,48,440.0,False
3,2,49,442.0,False
3,2,50,924.0,False
3,2,51,364.0,False
3,2,52,558.0,False
3,2,53,1433.0,False
3,2,54,380.0,False
3,2,55,241.0,False
3,2,56,277.0,False
3,2,57,444.0,False
3,2,58,257.0,False
3,2,59,549.0,False
3,2,60,458.0,False
3,2,61,275.0,False
3,2,62,365.0,False
3,2,63,914.0,False
3,2,64,741.0,False
3,2,65,967.0,False
3,2,66,634.0,False
3,2,67,360.0,False
3,2,68,457.0,False
3,2,69,555.0,False
3,2,70,382.0,False
3,2,71,240.0,False
3,2,72,555.0,False
3,2,73,555.0,False
3,2,74,240.0,False
3,2,75,652.0,False
3,2,76,550.0,False
3,2,77,362.0,False
3,2,78,743.0,False
3,2,79,1409.0,False
3,2,80,258.0,False
3,2,81,548.0,False
3,2,82,368.0,False
3,2,83,240.0,False
3,2,84,955.0,False
3,2,85,259.0,False
3,2,86,368.0,False
3,2,87,274.0,False
3,2,88,558.0,False
3,2,89,374.0,False
3,2,90,557.0,False
3,2,91,559.0,False
3,2,92,259.0,False
3,2,93,456.0,False
3,2,94,240.0,False
3,2,95,385.0,False
3,2,96,556.0,False
3,2,97,446.0,False
3,2,98,266.0,False
3,2,99,443.0,False
3,2,100,257.0,False
3,3,1,399.0,False
3,3,2,240.0,False
3,3,3,436.0,False
3,3,4,430.0,False
3,3,5,449.0,False
3,3,6,254.0,False
3,3,7,275.0,False
3,3,8,1401.0,False
3,3,9,241.0,False
3,3,10,243.0,False
3,3,11,363.0,False
3,3,12,240.0,False
3,3,13,257.0,False
3,3,14,826.0,False
3,3,15,377.0,False
3,3,16,553.0,False
3,3,17,543.0,False
3,3,18,557.0,False
3,3,19,910.0,False
3,3,20,275.0,False
3,3,21,441.0,False
3,3,22,240.0,False
3,3,23,557.0,False
3,3,24,256.0,False
3,3,25,559.0,False
3,3,26,573.0,False
3,3,27,914.0,False
3,3,28,242.0,False
3,3,29,260.0,False
3,3,30,568.0,False
3,3,31,444.0,False
3,3,32,366.0,False
3,3,33,259.0,False
3,3,34,1058.0,False
3,3,35,259.0,False
3,3,36,963.0,False
3,3,37,240.0,False
3,3,38,264.0,False
3,3,39,242.0,False
3,3,40,563.0,False
3,3,41,241.0,False
3,3,42,258.0,False
3,3,43,414.0,False
3,3,44,641.0,False
3,3,45,257.0,False
3,3,46,453.0,False
3,3,47,447.0,False
3,3,48,376.0,False
3,3,49,548.0,False
3,3,50,275.0,False
3,3,51,257.0,False
3,3,52,241.0,False
3,3,53,242.0,False
3,3,54,551.0,False
3,3,55,259.0,False
3,3,56,240.0,False
3,3,57,367.0,False
3,3,58,548.0,False
3,3,59,240.0,False
3,3,60,744.0,False
3,3,61,375.0,False
3,3,62,276.0,False
3,3,63,429.0,False
3,3,64,557.0,False
3,3,65,268.0,False
3,3,66,263.0,False
3,3,67,366.0,False
3,3,68,635.0,False
3,3,69,1086.0,False
3,3,70,368.0,False
3,3,71,631.0,False
3,3,72,241.0,False
3,3,73,268.0,False
3,3,74,276.0,False
3,3,75,259.0,False
3,3,76,378.0,False
3,3,77,365.0,False
3,3,78,240.0,False
3,3,79,387.0,False
3,3,80,440.0,False
3,3,81,385.0,False
3,3,82,377.0,False
3,3,83,241.0,False
3,3,84,554.0,False
3,3,85,458.0,False
3,3,86,257.0,False
3,3,87,453.0,False
3,3,88,371.0,False
3,3,89,929.0,False
3,3,90,746.0,False
3,3,91,807.0,False
3,3,92,458.0,False
3,3,93,451.0,False
3,3,94,367.0,False
3,3,95,257.0,False
3,3,96,627.0,False
3,3,97,275.0,False
3,3,98,1386.0,False
3,3,99,374.0,False
3,3,100,450.0,False
3,4,1,257.0,False
3,4,2,257.0,False
3,4,3,390.0,False
3,4,4,275.0,False
3,4,5,241.0,False
3,4,6,437.0,False
3,4,7,585.0,False
3,4,8,574.0,False
3,4,9,556.0,False
3,4,10,635.0,False
3,4,11,276.0,False
3,4,12,391.0,False
3,4,13,240.0,False
3,4,14,377.0,False
3,4,15,369.0,False
3,4,16,258.0,False
3,4,17,268.0,False
3,4,18,387.0,False
3,4,19,257.0,False
3,4,20,270.0,False
3,4,21,445.0,False
3,4,22,364.0,False
3,4,23,1572.0,False
3,4,24,385.0,False
3,4,25,268.0,False
