run,model,step,reward,flag
1,2,53,392.0,False
1,2,54,258.0,False
1,2,55,576.0,False
1,2,56,276.0,False
1,2,57,447.0,False
1,2,58,446.0,False
1,2,59,437.0,False
1,2,60,452.0,False
1,2,61,391.0,False
1,2,62,451.0,False
1,2,63,259.0,False
1,2,64,277.0,False
1,2,65,276.0,False
1,2,66,276.0,False
1,2,67,241.0,False
1,2,68,932.0,False
1,2,69,461.0,False
1,2,70,266.0,False
1,2,71,452.0,False
1,2,72,278.0,False
1,2,73,450.0,False
1,2,74,276.0,False
1,2,75,75.0,False
1,2,76,571.0,False
1,2,77,435.0,False
1,2,78,460.0,False
1,2,79,376.0,False
1,2,80,395.0,False
1,2,81,364.0,False
1,2,82,715.0,False
1,2,83,562.0,False
1,2,84,446.0,False
1,2,85,276.0,False
1,2,86,259.0,False
1,2,87,276.0,False
1,2,88,390.0,False
1,2,89,452.0,False
1,2,90,440.0,False
1,2,91,837.0,False
1,2,92,259.0,False
1,2,93,241.0,False
1,2,94,419.0,False
1,2,95,443.0,False
1,2,96,276.0,False
1,2,97,444.0,False
1,2,98,276.0,False
1,2,99,595.0,False
1,2,100,259.0,False
1,3,1,276.0,False
1,3,2,259.0,False
1,3,3,393.0,False
1,3,4,452.0,False
1,3,5,449.0,False
1,3,6,255.0,False
1,3,7,276.0,False
1,3,8,277.0,False
1,3,9,450.0,False
1,3,10,276.0,False
1,3,11,447.0,False
1,3,12,369.0,False
1,3,13,451.0,False
1,3,14,451.0,False
1,3,15,432.0,False
1,3,16,258.0,False
1,3,17,448.0,False
1,3,18,249.0,False
1,3,19,534.0,False
1,3,20,278.0,False
1,3,21,715.0,False
1,3,22,451.0,False
1,3,23,444.0,False
1,3,24,443.0,False
1,3,25,453.0,False
1,3,26,452.0,False
1,3,27,259.0,False
1,3,28,276.0,False
1,3,29,659.0,False
1,3,30,276.0,False
1,3,31,451.0,False
1,3,32,437.0,False
1,3,33,435.0,False
1,3,34,259.0,False
1,3,35,882.0,False
1,3,36,241.0,False
1,3,37,278.0,False
1,3,38,284.0,False
1,3,39,461.0,False
1,3,40,276.0,False
1,3,41,495.0,False
1,3,42,438.0,False
1,3,43,258.0,False
1,3,44,258.0,False
1,3,45,656.0,False
1,3,46,259.0,False
1,3,47,257.0,False
1,3,48,261.0,False
1,3,49,440.0,False
1,3,50,448.0,False
1,3,51,966.0,False
1,3,52,276.0,False
1,3,53,449.0,False
1,3,54,410.0,False
1,3,55,451.0,False
1,3,56,258.0,False
1,3,57,258.0,False
1,3,58,447.0,False
1,3,59,276.0,False
1,3,60,276.0,False
1,3,61,438.0,False
1,3,62,258.0,False
1,3,63,440.0,False
1,3,64,440.0,False
1,3,65,277.0,False
1,3,66,439.0,False
1,3,67,409.0,False
1,3,68,75.0,False
1,3,69,433.0,False
1,3,70,822.0,False
1,3,71,441.0,False
1,3,72,258.0,False
1,3,73,365.0,False
1,3,74,276.0,False
1,3,75,446.0,False
1,3,76,454.0,False
1,3,77,838.0,False
1,3,78,259.0,False
1,3,79,665.0,False
1,3,80,278.0,False
1,3,81,443.0,False
1,3,82,453.0,False
1,3,83,659.0,False
1,3,84,450.0,False
1,3,85,451.0,False
1,3,86,435.0,False
1,3,87,443.0,False
1,3,88,443.0,False
1,3,89,936.0,False
1,3,90,653.0,False
1,3,91,259.0,False
1,3,92,276.0,False
1,3,93,809.0,False
1,3,94,259.0,False
1,3,95,807.0,False
1,3,96,464.0,False
1,3,97,451.0,False
1,3,98,276.0,False
1,3,99,389.0,False
1,3,100,448.0,False
1,4,1,258.0,False
1,4,2,438.0,False
1,4,3,795.0,False
1,4,4,455.0,False
1,4,5,444.0,False
1,4,6,440.0,False
1,4,7,451.0,False
1,4,8,276.0,False
1,4,9,371.0,False
1,4,10,435.0,False
1,4,11,438.0,False
1,4,12,260.0,False
1,4,13,440.0,False
1,4,14,276.0,False
1,4,15,254.0,False
1,4,16,259.0,False
1,4,17,441.0,False
1,4,18,258.0,False
1,4,19,665.0,False
1,4,20,276.0,False
1,4,21,258.0,False
1,4,22,450.0,False
1,4,23,445.0,False
1,4,24,276.0,False
1,4,25,449.0,False
1,4,26,260.0,False
1,4,27,391.0,False
1,4,28,261.0,False
1,4,29,447.0,False
1,4,30,258.0,False
1,4,31,451.0,False
1,4,32,399.0,False
1,4,33,259.0,False
1,4,34,449.0,False
1,4,35,429.0,False
1,4,36,420.0,False
1,4,37,276.0,False
1,4,38,276.0,False
1,4,39,445.0,False
1,4,40,572.0,False
1,4,41,259.0,False
1,4,42,445.0,False
1,4,43,259.0,False
1,4,44,75.0,False
1,4,45,451.0,False
1,4,46,446.0,False
1,4,47,406.0,False
1,4,48,258.0,False
1,4,49,388.0,False
1,4,50,383.0,False
1,4,51,260.0,False
1,4,52,260.0,False
1,4,53,259.0,False
1,4,54,259.0,False
1,4,55,276.0,False
1,4,56,443.0,False
1,4,57,387.0,False
1,4,58,267.0,False
1,4,59,463.0,False
1,4,60,258.0,False
1,4,61,457.0,False
1,4,62,434.0,False
1,4,63,582.0,False
1,4,64,277.0,False
1,4,65,260.0,False
1,4,66,445.0,False
1,4,67,442.0,False
1,4,68,258.0,False
1,4,69,411.0,False
1,4,70,445.0,False
1,4,71,451.0,False
1,4,72,259.0,False
1,4,73,734.0,False
1,4,74,258.0,False
1,4,75,276.0,False
1,4,76,434.0,False
1,4,77,387.0,False
1,4,78,444.0,False
1,4,79,259.0,False
1,4,80,447.0,False
1,4,81,436.0,False
1,4,82,258.0,False
1,4,83,439.0,False
1,4,84,259.0,False
1,4,85,259.0,False
1,4,86,399.0,False
1,4,87,75.0,False
1,4,88,645.0,False
1,4,89,888.0,False
1,4,90,451.0,False
1,4,91,438.0,False
1,4,92,259.0,False
1,4,93,444.0,False
1,4,94,436.0,False
1,4,95,445.0,False
1,4,96,265.0,False
1,4,97,441.0,False
1,4,98,279.0,False
1,4,99,404.0,False
1,4,100,258.0,False
1,5,1,568.0,False
1,5,2,568.0,False
1,5,3,258.0,False
1,5,4,446.0,False
1,5,5,258.0,False
1,5,6,258.0,False
1,5,7,449.0,False
1,5,8,261.0,False
1,5,9,919.0,False
1,5,10,258.0,False
1,5,11,446.0,False
1,5,12,447.0,False
1,5,13,262.0,False
1,5,14,366.0,False
1,5,15,440.0,False
1,5,16,276.0,False
1,5,17,771.0,False
1,5,18,445.0,False
1,5,19,259.0,False
1,5,20,447.0,False
1,5,21,447.0,False
1,5,22,827.0,False
1,5,23,387.0,False
1,5,24,276.0,False
1,5,25,359.0,False
1,5,26,276.0,False
1,5,27,661.0,False
1,5,28,566.0,False
1,5,29,405.0,False
1,5,30,830.0,False
1,5,31,261.0,False
1,5,32,459.0,False
1,5,33,972.0,False
1,5,34,620.0,False
1,5,35,438.0,False
1,5,36,430.0,False
1,5,37,452.0,False
1,5,38,577.0,False
1,5,39,440.0,False
1,5,40,464.0,False
1,5,41,392.0,False
1,5,42,258.0,False
1,5,43,725.0,False
1,5,44,451.0,False
1,5,45,1419.0,False
1,5,46,829.0,False
1,5,47,258.0,False
1,5,48,1042.0,False
1,5,49,437.0,False
1,5,50,966.0,False
1,5,51,442.0,False
1,5,52,436.0,False
1,5,53,259.0,False
1,5,54,452.0,False
1,5,55,276.0,False
1,5,56,814.0,False
1,5,57,276.0,False
1,5,58,827.0,False
1,5,59,423.0,False
1,5,60,277.0,False
1,5,61,276.0,False
1,5,62,405.0,False
1,5,63,715.0,False
1,5,64,275.0,False
1,5,65,259.0,False
1,5,66,259.0,False
1,5,67,276.0,False
1,5,68,259.0,False
1,5,69,824.0,False
1,5,70,277.0,False
1,5,71,444.0,False
1,5,72,259.0,False
1,5,73,276.0,False
1,5,74,259.0,False
1,5,75,258.0,False
1,5,76,275.0,False
1,5,77,663.0,False
1,5,78,376.0,False
1,5,79,387.0,False
1,5,80,276.0,False
1,5,81,659.0,False
1,5,82,277.0,False
1,5,83,445.0,False
1,5,84,442.0,False
1,5,85,259.0,False
1,5,86,829.0,False
1,5,87,449.0,False
1,5,88,375.0,False
1,5,89,276.0,False
1,5,90,259.0,False
1,5,91,259.0,False
1,5,92,276.0,False
1,5,93,403.0,False
1,5,94,259.0,False
1,5,95,392.0,False
1,5,96,440.0,False
1,5,97,434.0,False
1,5,98,276.0,False
1,5,99,261.0,False
1,5,100,665.0,False
1,6,1,368.0,False
1,6,2,809.0,False
1,6,3,259.0,False
1,6,4,790.0,False
1,6,5,448.0,False
1,6,6,456.0,False
1,6,7,397.0,False
1,6,8,276.0,False
1,6,9,488.0,False
1,6,10,258.0,False
1,6,11,570.0,False
1,6,12,258.0,False
1,6,13,447.0,False
1,6,14,261.0,False
1,6,15,259.0,False
1,6,16,277.0,False
1,6,17,241.0,False
1,6,18,276.0,False
1,6,19,276.0,False
1,6,20,425.0,False
1,6,21,358.0,False
1,6,22,276.0,False
1,6,23,268.0,False
1,6,24,275.0,False
1,6,25,276.0,False
1,6,26,437.0,False
1,6,27,259.0,False
1,6,28,437.0,False
1,6,29,277.0,False
1,6,30,276.0,False
1,6,31,277.0,False
1,6,32,259.0,False
1,6,33,264.0,False
1,6,34,451.0,False
1,6,35,276.0,False
1,6,36,259.0,False
1,6,37,394.0,False
1,6,38,367.0,False
1,6,39,660.0,False
1,6,40,1427.0,False
1,6,41,258.0,False
1,6,42,259.0,False
1,6,43,450.0,False
1,6,44,449.0,False
1,6,45,392.0,False
1,6,46,259.0,False
1,6,47,258.0,False
1,6,48,442.0,False
1,6,49,556.0,False
1,6,50,450.0,False
1,6,51,447.0,False
1,6,52,439.0,False
1,6,53,281.0,False
1,6,54,451.0,False
1,6,55,798.0,False
1,6,56,259.0,False
1,6,57,382.0,False
1,6,58,449.0,False
1,6,59,727.0,False
1,6,60,258.0,False
1,6,61,459.0,False
1,6,62,383.0,False
1,6,63,445.0,False
1,6,64,438.0,False
1,6,65,259.0,False
1,6,66,1428.0,False
1,6,67,441.0,False
1,6,68,574.0,False
1,6,69,277.0,False
1,6,70,277.0,False
1,6,71,276.0,False
1,6,72,262.0,False
1,6,73,276.0,False
1,6,74,241.0,False
1,6,75,259.0,False
1,6,76,259.0,False
1,6,77,259.0,False
1,6,78,256.0,False
1,6,79,428.0,False
1,6,80,276.0,False
1,6,81,450.0,False
1,6,82,397.0,False
1,6,83,361.0,False
1,6,84,662.0,False
1,6,85,551.0,False
1,6,86,273.0,False
1,6,87,258.0,False
1,6,88,436.0,False
1,6,89,461.0,False
1,6,90,436.0,False
1,6,91,393.0,False
1,6,92,449.0,False
1,6,93,258.0,False
1,6,94,448.0,False
1,6,95,932.0,False
1,6,96,259.0,False
1,6,97,276.0,False
1,6,98,276.0,False
1,6,99,439.0,False
1,6,100,441.0,False
1,7,1,259.0,False
1,7,2,457.0,False
1,7,3,259.0,False
1,7,4,448.0,False
1,7,5,448.0,False
1,7,6,434.0,False
1,7,7,411.0,False
1,7,8,459.0,False
1,7,9,446.0,False
1,7,10,271.0,False
1,7,11,431.0,False
1,7,12,277.0,False
1,7,13,276.0,False
1,7,14,442.0,False
1,7,15,278.0,False
1,7,16,461.0,False
1,7,17,276.0,False
1,7,18,448.0,False
1,7,19,403.0,False
1,7,20,392.0,False
1,7,21,450.0,False
1,7,22,265.0,False
1,7,23,381.0,False
1,7,24,371.0,False
1,7,25,372.0,False
1,7,26,426.0,False
1,7,27,203.0,False
1,7,28,446.0,False
1,7,29,742.0,False
1,7,30,258.0,False
1,7,31,367.0,False
1,7,32,388.0,False
1,7,33,451.0,False
1,7,34,392.0,False
1,7,35,959.0,False
1,7,36,454.0,False
1,7,37,259.0,False
1,7,38,258.0,False
1,7,39,257.0,False
1,7,40,259.0,False
1,7,41,366.0,False
1,7,42,259.0,False
1,7,43,259.0,False
1,7,44,452.0,False
1,7,45,370.0,False
1,7,46,255.0,False
1,7,47,902.0,False
1,7,48,446.0,False
1,7,49,448.0,False
1,7,50,387.0,False
1,7,51,433.0,False
1,7,52,259.0,False
1,7,53,448.0,False
1,7,54,276.0,False
1,7,55,377.0,False
1,7,56,392.0,False
1,7,57,969.0,False
1,7,58,461.0,False
1,7,59,441.0,False
1,7,60,276.0,False
1,7,61,276.0,False
1,7,62,440.0,False
1,7,63,435.0,False
1,7,64,428.0,False
1,7,65,820.0,False
1,7,66,438.0,False
1,7,67,259.0,False
1,7,68,378.0,False
1,7,69,279.0,False
1,7,70,924.0,False
1,7,71,276.0,False
1,7,72,259.0,False
1,7,73,241.0,False
1,7,74,443.0,False
1,7,75,447.0,False
1,7,76,444.0,False
1,7,77,450.0,False
1,7,78,445.0,False
1,7,79,260.0,False
1,7,80,259.0,False
1,7,81,395.0,False
1,7,82,259.0,False
1,7,83,257.0,False
1,7,84,444.0,False
1,7,85,259.0,False
1,7,86,436.0,False
1,7,87,450.0,False
1,7,88,443.0,False
1,7,89,258.0,False
1,7,90,444.0,False
1,7,91,258.0,False
1,7,92,572.0,False
1,7,93,253.0,False
1,7,94,726.0,False
1,7,95,259.0,False
1,7,96,565.0,False
1,7,97,277.0,False
1,7,98,604.0,False
1,7,99,444.0,False
1,7,100,461.0,False
1,8,1,365.0,False
1,8,2,388.0,False
1,8,3,276.0,False
1,8,4,275.0,False
1,8,5,258.0,False
1,8,6,373.0,False
1,8,7,258.0,False
1,8,8,435.0,False
1,8,9,558.0,False
1,8,10,258.0,False
1,8,11,1306.0,False
1,8,12,276.0,False
1,8,13,275.0,False
1,8,14,459.0,False
1,8,15,390.0,False
1,8,16,259.0,False
1,8,17,447.0,False
1,8,18,375.0,False
1,8,19,276.0,False
1,8,20,443.0,False
1,8,21,278.0,False
1,8,22,276.0,False
1,8,23,453.0,False
1,8,24,440.0,False
1,8,25,276.0,False
1,8,26,276.0,False
1,8,27,814.0,False
1,8,28,437.0,False
1,8,29,459.0,False
1,8,30,452.0,False
1,8,31,378.0,False
1,8,32,259.0,False
1,8,33,242.0,False
1,8,34,275.0,False
1,8,35,279.0,False
1,8,36,448.0,False
1,8,37,371.0,False
1,8,38,258.0,False
1,8,39,444.0,False
1,8,40,451.0,False
1,8,41,276.0,False
1,8,42,258.0,False
1,8,43,258.0,False
1,8,44,268.0,False
1,8,45,426.0,False
1,8,46,418.0,False
1,8,47,390.0,False
1,8,48,394.0,False
1,8,49,393.0,False
1,8,50,258.0,False
1,8,51,586.0,False
1,8,52,259.0,False
1,8,53,561.0,False
1,8,54,276.0,False
1,8,55,430.0,False
1,8,56,639.0,False
1,8,57,258.0,False
1,8,58,728.0,False
1,8,59,756.0,False
1,8,60,275.0,False
1,8,61,276.0,False
1,8,62,451.0,False
1,8,63,277.0,False
1,8,64,275.0,False
1,8,65,1068.0,False
1,8,66,429.0,False
1,8,67,275.0,False
1,8,68,404.0,False
1,8,69,275.0,False
1,8,70,384.0,False
1,8,71,380.0,False
1,8,72,259.0,False
1,8,73,376.0,False
1,8,74,274.0,False
1,8,75,373.0,False
1,8,76,276.0,False
1,8,77,261.0,False
1,8,78,659.0,False
1,8,79,276.0,False
1,8,80,438.0,False
1,8,81,409.0,False
1,8,82,259.0,False
1,8,83,259.0,False
1,8,84,260.0,False
1,8,85,812.0,False
1,8,86,259.0,False
1,8,87,451.0,False
1,8,88,450.0,False
1,8,89,276.0,False
1,8,90,265.0,False
1,8,91,446.0,False
1,8,92,803.0,False
1,8,93,275.0,False
1,8,94,384.0,False
1,8,95,455.0,False
1,8,96,275.0,False
1,8,97,259.0,False
1,8,98,384.0,False
1,8,99,276.0,False
1,8,100,276.0,False
1,9,1,276.0,False
1,9,2,258.0,False
1,9,3,435.0,False
1,9,4,275.0,False
1,9,5,259.0,False
1,9,6,450.0,False
1,9,7,455.0,False
1,9,8,276.0,False
1,9,9,258.0,False
1,9,10,450.0,False
1,9,11,448.0,False
1,9,12,419.0,False
1,9,13,277.0,False
1,9,14,276.0,False
1,9,15,640.0,False
1,9,16,258.0,False
1,9,17,715.0,False
1,9,18,256.0,False
1,9,19,387.0,False
1,9,20,259.0,False
1,9,21,732.0,False
1,9,22,819.0,False
1,9,23,1067.0,False
1,9,24,451.0,False
1,9,25,822.0,False
1,9,26,258.0,False
1,9,27,258.0,False
1,9,28,441.0,False
1,9,29,261.0,False
1,9,30,449.0,False
1,9,31,255.0,False
1,9,32,258.0,False
1,9,33,388.0,False
1,9,34,450.0,False
1,9,35,404.0,False
1,9,36,276.0,False
1,9,37,450.0,False
1,9,38,258.0,False
1,9,39,277.0,False
1,9,40,258.0,False
1,9,41,276.0,False
1,9,42,276.0,False
1,9,43,388.0,False
1,9,44,368.0,False
1,9,45,258.0,False
1,9,46,265.0,False
1,9,47,258.0,False
1,9,48,439.0,False
1,9,49,441.0,False
1,9,50,730.0,False
1,9,51,258.0,False
1,9,52,818.0,False
1,9,53,278.0,False
1,9,54,276.0,False
1,9,55,283.0,False
1,9,56,443.0,False
1,9,57,976.0,False
1,9,58,405.0,False
1,9,59,821.0,False
1,9,60,381.0,False
1,9,61,382.0,False
1,9,62,764.0,False
1,9,63,276.0,False
1,9,64,255.0,False
1,9,65,956.0,False
1,9,66,445.0,False
1,9,67,439.0,False
1,9,68,434.0,False
1,9,69,276.0,False
1,9,70,281.0,False
1,9,71,715.0,False
1,9,72,257.0,False
1,9,73,451.0,False
1,9,74,275.0,False
1,9,75,404.0,False
1,9,76,266.0,False
1,9,77,259.0,False
1,9,78,525.0,False
1,9,79,259.0,False
1,9,80,258.0,False
1,9,81,276.0,False
1,9,82,1396.0,False
1,9,83,258.0,False
1,9,84,259.0,False
1,9,85,446.0,False
1,9,86,258.0,False
1,9,87,399.0,False
1,9,88,258.0,False
1,9,89,276.0,False
1,9,90,276.0,False
1,9,91,441.0,False
1,9,92,710.0,False
1,9,93,260.0,False
1,9,94,445.0,False
1,9,95,637.0,False
1,9,96,438.0,False
1,9,97,276.0,False
1,9,98,260.0,False
1,9,99,386.0,False
1,9,100,275.0,False
1,10,1,430.0,False
1,10,2,446.0,False
1,10,3,276.0,False
1,10,4,258.0,False
1,10,5,447.0,False
1,10,6,258.0,False
1,10,7,444.0,False
1,10,8,257.0,False
1,10,9,437.0,False
1,10,10,438.0,False
1,10,11,449.0,False
1,10,12,436.0,False
1,10,13,552.0,False
1,10,14,452.0,False
1,10,15,378.0,False
1,10,16,449.0,False
1,10,17,449.0,False
1,10,18,453.0,False
1,10,19,385.0,False
1,10,20,258.0,False
1,10,21,444.0,False
1,10,22,383.0,False
1,10,23,257.0,False
1,10,24,444.0,False
1,10,25,259.0,False
1,10,26,269.0,False
1,10,27,275.0,False
1,10,28,276.0,False
1,10,29,445.0,False
1,10,30,411.0,False
1,10,31,445.0,False
1,10,32,268.0,False
1,10,33,276.0,False
1,10,34,459.0,False
1,10,35,258.0,False
1,10,36,751.0,False
1,10,37,260.0,False
1,10,38,258.0,False
1,10,39,407.0,False
1,10,40,439.0,False
1,10,41,282.0,False
1,10,42,275.0,False
1,10,43,445.0,False
1,10,44,655.0,False
1,10,45,445.0,False
1,10,46,256.0,False
1,10,47,276.0,False
1,10,48,267.0,False
1,10,49,385.0,False
1,10,50,276.0,False
1,10,51,276.0,False
1,10,52,378.0,False
1,10,53,259.0,False
1,10,54,425.0,False
1,10,55,259.0,False
1,10,56,657.0,False
1,10,57,449.0,False
1,10,58,765.0,False
1,10,59,258.0,False
1,10,60,258.0,False
1,10,61,276.0,False
1,10,62,259.0,False
1,10,63,829.0,False
1,10,64,735.0,False
1,10,65,265.0,False
1,10,66,276.0,False
1,10,67,258.0,False
1,10,68,447.0,False
1,10,69,568.0,False
1,10,70,909.0,False
1,10,71,427.0,False
1,10,72,408.0,False
1,10,73,719.0,False
1,10,74,442.0,False
1,10,75,713.0,False
1,10,76,276.0,False
1,10,77,276.0,False
1,10,78,448.0,False
1,10,79,804.0,False
1,10,80,276.0,False
1,10,81,425.0,False
1,10,82,276.0,False
1,10,83,259.0,False
1,10,84,638.0,False
1,10,85,259.0,False
1,10,86,566.0,False
1,10,87,437.0,False
1,10,88,276.0,False
1,10,89,395.0,False
1,10,90,258.0,False
1,10,91,258.0,False
1,10,92,274.0,False
1,10,93,393.0,False
1,10,94,261.0,False
1,10,95,1089.0,False
1,10,96,438.0,False
1,10,97,371.0,False
1,10,98,258.0,False
1,10,99,430.0,False
1,10,100,447.0,False
2,1,1,392.0,False
2,1,2,728.0,False
2,1,3,282.0,False
2,1,4,442.0,False
2,1,5,276.0,False
2,1,6,962.0,False
2,1,7,276.0,False
2,1,8,970.0,False
2,1,9,656.0,False
2,1,10,258.0,False
2,1,11,830.0,False
2,1,12,930.0,False
2,1,13,282.0,False
2,1,14,583.0,False
2,1,15,745.0,False
2,1,16,276.0,False
2,1,17,258.0,False
2,1,18,387.0,False
2,1,19,545.0,False
2,1,20,284.0,False
2,1,21,394.0,False
2,1,22,742.0,False
2,1,23,566.0,False
2,1,24,260.0,False
2,1,25,277.0,False
2,1,26,277.0,False
2,1,27,267.0,False
2,1,28,277.0,False
2,1,29,267.0,False
2,1,30,258.0,False
2,1,31,276.0,False
2,1,32,259.0,False
2,1,33,459.0,False
2,1,34,839.0,False
2,1,35,262.0,False
2,1,36,276.0,False
2,1,37,651.0,False
2,1,38,258.0,False
2,1,39,535.0,False
2,1,40,276.0,False
2,1,41,1264.0,False
2,1,42,367.0,False
2,1,43,455.0,False
2,1,44,826.0,False
2,1,45,266.0,False
2,1,46,1062.0,False
2,1,47,259.0,False
2,1,48,271.0,False
2,1,49,277.0,False
2,1,50,391.0,False
2,1,51,275.0,False
2,1,52,393.0,False
2,1,53,967.0,False
2,1,54,283.0,False
2,1,55,387.0,False
2,1,56,258.0,False
2,1,57,451.0,False
2,1,58,276.0,False
2,1,59,725.0,False
2,1,60,1187.0,False
2,1,61,721.0,False
2,1,62,358.0,False
2,1,63,282.0,False
2,1,64,278.0,False
2,1,65,276.0,False
2,1,66,750.0,False
2,1,67,276.0,False
2,1,68,277.0,False
2,1,69,380.0,False
2,1,70,277.0,False
2,1,71,278.0,False
2,1,72,276.0,False
2,1,73,276.0,False
2,1,74,267.0,False
2,1,75,1422.0,False
2,1,76,275.0,False
2,1,77,407.0,False
2,1,78,261.0,False
2,1,79,277.0,False
2,1,80,279.0,False
2,1,81,1430.0,False
2,1,82,735.0,False
2,1,83,276.0,False
2,1,84,277.0,False
2,1,85,276.0,False
2,1,86,1347.0,False
2,1,87,745.0,False
2,1,88,259.0,False
2,1,89,258.0,False
2,1,90,277.0,False
2,1,91,282.0,False
2,1,92,259.0,False
2,1,93,729.0,False
2,1,94,277.0,False
2,1,95,377.0,False
2,1,96,405.0,False
2,1,97,446.0,False
2,1,98,277.0,False
2,1,99,370.0,False
2,1,100,397.0,False
2,2,1,276.0,False
2,2,2,269.0,False
2,2,3,266.0,False
2,2,4,391.0,False
2,2,5,276.0,False
2,2,6,627.0,False
2,2,7,1422.0,False
2,2,8,276.0,False
2,2,9,277.0,False
2,2,10,277.0,False
2,2,11,275.0,False
2,2,12,1375.0,False
2,2,13,726.0,False
2,2,14,406.0,False
2,2,15,259.0,False
2,2,16,278.0,False
2,2,17,277.0,False
2,2,18,267.0,False
2,2,19,277.0,False
2,2,20,276.0,False
2,2,21,277.0,False
2,2,22,277.0,False
2,2,23,997.0,False
2,2,24,973.0,False
2,2,25,276.0,False
2,2,26,662.0,False
2,2,27,258.0,False
2,2,28,277.0,False
2,2,29,277.0,False
2,2,30,459.0,False
2,2,31,276.0,False
2,2,32,275.0,False
2,2,33,653.0,False
2,2,34,258.0,False
2,2,35,277.0,False
2,2,36,456.0,False
2,2,37,275.0,False
2,2,38,275.0,False
2,2,39,394.0,False
2,2,40,714.0,False
2,2,41,276.0,False
2,2,42,277.0,False
2,2,43,277.0,False
2,2,44,560.0,False
2,2,45,277.0,False
2,2,46,260.0,False
2,2,47,271.0,False
2,2,48,275.0,False
2,2,49,259.0,False
2,2,50,964.0,False
2,2,51,1455.0,False
2,2,52,277.0,False
2,2,53,1359.0,False
2,2,54,259.0,False
2,2,55,389.0,False
2,2,56,276.0,False
2,2,57,279.0,False
2,2,58,281.0,False
2,2,59,379.0,False
2,2,60,1256.0,False
2,2,61,742.0,False
2,2,62,258.0,False
