1,1,1,2341.0,False
1,1,2,2372.0,False
1,1,3,1944.0,False
1,1,4,1925.0,False
1,1,5,654.0,False
1,1,6,1925.0,False
1,1,7,1944.0,False
1,1,8,2967.0,True
1,1,9,1927.0,False
1,1,10,1549.0,False
1,1,11,654.0,False
1,1,12,1930.0,False
1,1,13,1944.0,False
1,1,14,654.0,False
1,1,15,1944.0,False
1,1,16,3036.0,True
1,1,17,1944.0,False
1,1,18,1944.0,False
1,1,19,1771.0,False
1,1,20,2658.0,False
1,1,21,2452.0,False
1,1,22,1944.0,False
1,1,23,1926.0,False
1,1,24,2624.0,False
1,1,25,1717.0,False
1,1,26,1944.0,False
1,1,27,1943.0,False
1,1,28,654.0,False
1,1,29,626.0,False
1,1,30,1925.0,False
1,1,31,2730.0,True
1,1,32,1771.0,False
1,1,33,1944.0,False
1,1,34,1944.0,False
1,1,35,1944.0,False
1,1,36,1930.0,False
1,1,37,626.0,False
1,1,38,1944.0,False
1,1,39,3045.0,True
1,1,40,1944.0,False
1,1,41,3039.0,True
1,1,42,3057.0,True
1,1,43,2336.0,False
1,1,44,631.0,False
1,1,45,1589.0,False
1,1,46,1944.0,False
1,1,47,1944.0,False
1,1,48,737.0,False
1,1,49,1944.0,False
1,1,50,1717.0,False
1,1,51,1944.0,False
1,1,52,1933.0,False
1,1,53,2589.0,False
1,1,54,1917.0,False
1,1,55,1917.0,False
1,1,56,654.0,False
1,1,57,1944.0,False
1,1,58,1944.0,False
1,1,59,1944.0,False
1,1,60,1944.0,False
1,1,61,1725.0,False
1,1,62,1863.0,False
1,1,63,2842.0,True
1,1,64,3064.0,True
1,1,65,1944.0,False
1,1,66,1577.0,False
1,1,67,1923.0,False
1,1,68,3020.0,True
1,1,69,622.0,False
1,1,70,654.0,False
1,1,71,2505.0,False
1,1,72,1946.0,False
1,1,73,3059.0,True
1,1,74,602.0,False
1,1,75,610.0,False
1,1,76,1944.0,False
1,1,77,1945.0,False
1,1,78,1944.0,False
1,1,79,1944.0,False
1,1,80,1944.0,False
1,1,81,1930.0,False
1,1,82,3015.0,True
1,1,83,3059.0,True
1,1,84,1915.0,False
1,1,85,1944.0,False
1,1,86,1944.0,False
1,1,87,1944.0,False
1,1,88,1944.0,False
1,1,89,1945.0,False
1,1,90,2988.0,True
1,1,91,2649.0,False
1,1,92,1771.0,False
1,1,93,1895.0,False
1,1,94,1060.0,False
1,1,95,1717.0,False
1,1,96,1917.0,False
1,1,97,3063.0,True
1,1,98,1944.0,False
1,1,99,626.0,False
1,1,100,2593.0,False
1,2,1,1771.0,False
1,2,2,1914.0,False
1,2,3,1771.0,False
1,2,4,1351.0,False
1,2,5,608.0,False
1,2,6,1771.0,False
1,2,7,1917.0,False
1,2,8,1771.0,False
1,2,9,1771.0,False
