run,model,step,reward,flag
1,400,21,653.0,False
1,400,22,610.0,False
1,400,23,2355.0,False
1,400,24,735.0,False
1,400,25,653.0,False
1,400,26,610.0,False
1,400,27,653.0,False
1,400,28,610.0,False
1,400,29,653.0,False
1,400,30,610.0,False
1,400,31,653.0,False
1,400,32,610.0,False
1,400,33,653.0,False
1,400,34,652.0,False
1,400,35,610.0,False
1,400,36,653.0,False
1,400,37,609.0,False
1,400,38,1919.0,False
1,400,39,607.0,False
1,400,40,1045.0,False
1,400,41,610.0,False
1,400,42,653.0,False
1,400,43,1695.0,False
1,400,44,610.0,False
1,400,45,653.0,False
1,400,46,653.0,False
1,400,47,653.0,False
1,400,48,610.0,False
1,400,49,653.0,False
1,400,50,1044.0,False
1,400,51,603.0,False
1,400,52,1921.0,False
1,400,53,653.0,False
1,400,54,607.0,False
1,400,55,719.0,False
1,400,56,606.0,False
1,400,57,653.0,False
1,400,58,610.0,False
1,400,59,609.0,False
1,400,60,610.0,False
1,400,61,1926.0,False
1,400,62,1691.0,False
1,400,63,604.0,False
1,400,64,1698.0,False
1,400,65,1922.0,False
1,400,66,610.0,False
1,400,67,2641.0,False
1,400,68,605.0,False
1,400,69,653.0,False
1,400,70,610.0,False
1,400,71,1041.0,False
1,400,72,1920.0,False
1,400,73,653.0,False
1,400,74,610.0,False
1,400,75,653.0,False
1,400,76,610.0,False
1,400,77,653.0,False
1,400,78,610.0,False
1,400,79,653.0,False
1,400,80,610.0,False
1,400,81,653.0,False
1,400,82,610.0,False
1,400,83,653.0,False
1,400,84,1696.0,False
1,400,85,603.0,False
1,400,86,1917.0,False
1,400,87,3052.0,True
1,400,88,610.0,False
1,400,89,653.0,False
1,400,90,610.0,False
1,400,91,609.0,False
1,400,92,610.0,False
1,400,93,2631.0,False
1,400,94,609.0,False
1,400,95,653.0,False
1,400,96,610.0,False
1,400,97,653.0,False
1,400,98,3042.0,True
1,400,99,610.0,False
1,400,100,653.0,False
1,500,1,635.0,False
1,500,2,3028.0,True
1,500,3,1921.0,False
1,500,4,635.0,False
1,500,5,1905.0,False
1,500,6,1862.0,False
1,500,7,1924.0,False
1,500,8,3014.0,True
1,500,9,635.0,False
1,500,10,2351.0,False
1,500,11,635.0,False
1,500,12,606.0,False
1,500,13,600.0,False
1,500,14,635.0,False
1,500,15,1909.0,False
1,500,16,635.0,False
1,500,17,601.0,False
1,500,18,607.0,False
1,500,19,610.0,False
1,500,20,735.0,False
1,500,21,2993.0,True
1,500,22,635.0,False
1,500,23,3021.0,True
1,500,24,635.0,False
1,500,25,1921.0,False
1,500,26,1879.0,False
1,500,27,635.0,False
1,500,28,1916.0,False
1,500,29,566.0,False
1,500,30,2625.0,False
1,500,31,2999.0,True
1,500,32,635.0,False
1,500,33,2989.0,True
1,500,34,635.0,False
1,500,35,3017.0,True
1,500,36,635.0,False
1,500,37,1904.0,False
1,500,38,578.0,False
1,500,39,635.0,False
1,500,40,1920.0,False
1,500,41,616.0,False
1,500,42,3035.0,True
1,500,43,1916.0,False
1,500,44,1045.0,False
1,500,45,1046.0,False
1,500,46,635.0,False
1,500,47,3005.0,True
1,500,48,635.0,False
1,500,49,1906.0,False
1,500,50,2321.0,False
1,500,51,1771.0,False
1,500,52,1916.0,False
1,500,53,3036.0,True
1,500,54,638.0,False
1,500,55,607.0,False
1,500,56,611.0,False
1,500,57,3030.0,True
1,500,58,3027.0,True
1,500,59,1917.0,False
1,500,60,635.0,False
1,500,61,613.0,False
1,500,62,1925.0,False
1,500,63,3028.0,True
1,500,64,638.0,False
1,500,65,3044.0,True
1,500,66,635.0,False
1,500,67,1319.0,False
1,500,68,635.0,False
1,500,69,3006.0,True
1,500,70,1921.0,False
1,500,71,1680.0,False
1,500,72,2955.0,True
1,500,73,1047.0,False
1,500,74,1929.0,False
1,500,75,1884.0,False
1,500,76,607.0,False
1,500,77,2642.0,False
1,500,78,1866.0,False
1,500,79,1891.0,False
1,500,80,574.0,False
1,500,81,635.0,False
1,500,82,614.0,False
1,500,83,635.0,False
1,500,84,3007.0,True
1,500,85,635.0,False
1,500,86,1917.0,False
1,500,87,635.0,False
1,500,88,748.0,False
1,500,89,635.0,False
1,500,90,635.0,False
1,500,91,606.0,False
1,500,92,634.0,False
1,500,93,1771.0,False
1,500,94,2981.0,True
1,500,95,635.0,False
1,500,96,1771.0,False
1,500,97,2637.0,False
1,500,98,1927.0,False
1,500,99,2991.0,True
1,500,100,635.0,False
1,600,1,619.0,False
1,600,2,620.0,False
1,600,3,620.0,False
1,600,4,620.0,False
1,600,5,620.0,False
1,600,6,620.0,False
1,600,7,742.0,False
1,600,8,620.0,False
1,600,9,3049.0,True
1,600,10,742.0,False
1,600,11,620.0,False
1,600,12,620.0,False
1,600,13,620.0,False
1,600,14,620.0,False
1,600,15,620.0,False
1,600,16,652.0,False
1,600,17,618.0,False
1,600,18,620.0,False
1,600,19,620.0,False
1,600,20,620.0,False
1,600,21,1723.0,False
1,600,22,619.0,False
1,600,23,620.0,False
1,600,24,620.0,False
1,600,25,3039.0,True
1,600,26,742.0,False
1,600,27,620.0,False
1,600,28,620.0,False
1,600,29,620.0,False
1,600,30,620.0,False
1,600,31,620.0,False
1,600,32,620.0,False
1,600,33,742.0,False
1,600,34,620.0,False
1,600,35,620.0,False
1,600,36,620.0,False
1,600,37,621.0,False
1,600,38,620.0,False
1,600,39,620.0,False
1,600,40,620.0,False
1,600,41,620.0,False
1,600,42,620.0,False
1,600,43,619.0,False
1,600,44,620.0,False
1,600,45,1926.0,False
1,600,46,742.0,False
1,600,47,1579.0,False
1,600,48,619.0,False
1,600,49,620.0,False
1,600,50,620.0,False
1,600,51,620.0,False
1,600,52,620.0,False
1,600,53,620.0,False
1,600,54,742.0,False
1,600,55,622.0,False
1,600,56,742.0,False
1,600,57,620.0,False
1,600,58,620.0,False
1,600,59,620.0,False
1,600,60,620.0,False
1,600,61,742.0,False
1,600,62,620.0,False
1,600,63,620.0,False
1,600,64,620.0,False
1,600,65,1922.0,False
1,600,66,742.0,False
1,600,67,742.0,False
1,600,68,620.0,False
1,600,69,742.0,False
1,600,70,620.0,False
1,600,71,620.0,False
1,600,72,1879.0,False
1,600,73,620.0,False
1,600,74,620.0,False
1,600,75,618.0,False
1,600,76,1700.0,False
1,600,77,1771.0,False
1,600,78,618.0,False
1,600,79,620.0,False
1,600,80,1920.0,False
1,600,81,618.0,False
1,600,82,1057.0,False
1,600,83,3047.0,True
1,600,84,620.0,False
1,600,85,3035.0,True
1,600,86,620.0,False
1,600,87,620.0,False
1,600,88,742.0,False
1,600,89,620.0,False
1,600,90,619.0,False
1,600,91,3049.0,True
1,600,92,620.0,False
1,600,93,620.0,False
1,600,94,620.0,False
1,600,95,620.0,False
1,600,96,620.0,False
1,600,97,620.0,False
1,600,98,620.0,False
1,600,99,616.0,False
1,600,100,620.0,False
1,700,1,1923.0,False
1,700,2,3052.0,True
1,700,3,1926.0,False
1,700,4,1857.0,False
1,700,5,1919.0,False
1,700,6,1923.0,False
1,700,7,1920.0,False
1,700,8,1923.0,False
1,700,9,1923.0,False
1,700,10,1923.0,False
1,700,11,1923.0,False
1,700,12,2354.0,False
1,700,13,1048.0,False
1,700,14,652.0,False
1,700,15,1921.0,False
1,700,16,1924.0,False
1,700,17,1929.0,False
1,700,18,1921.0,False
1,700,19,1695.0,False
1,700,20,2360.0,False
1,700,21,1923.0,False
1,700,22,1923.0,False
