run,model,episode,reward,flag
1,400,1,640.0,False
1,400,2,575.0,False
1,400,3,640.0,False
1,400,4,251.0,False
1,400,5,1330.0,False
1,400,6,603.0,False
1,400,7,586.0,False
1,400,8,1322.0,False
1,400,9,551.0,False
1,400,10,1044.0,False
1,400,11,520.0,False
1,400,12,721.0,False
1,400,13,249.0,False
1,400,14,251.0,False
1,400,15,618.0,False
1,400,16,1337.0,False
1,400,17,1578.0,False
1,400,18,808.0,False
1,400,19,627.0,False
1,400,20,583.0,False
1,400,21,609.0,False
1,400,22,253.0,False
1,400,23,1029.0,False
1,400,24,569.0,False
1,400,25,606.0,False
1,400,26,1051.0,False
1,400,27,1026.0,False
1,400,28,640.0,False
1,400,29,626.0,False
1,400,30,614.0,False
1,400,31,576.0,False
1,400,32,1015.0,False
1,400,33,1337.0,False
1,400,34,652.0,False
1,400,35,609.0,False
1,400,36,1682.0,False
1,400,37,609.0,False
1,400,38,632.0,False
1,400,39,612.0,False
1,400,40,612.0,False
1,400,41,601.0,False
1,400,42,1027.0,False
1,400,43,604.0,False
1,400,44,727.0,False
1,400,45,766.0,False
1,400,46,1343.0,False
1,400,47,596.0,False
1,400,48,618.0,False
1,400,49,1331.0,False
1,400,50,239.0,False
1,400,51,1338.0,False
1,400,52,252.0,False
1,400,53,627.0,False
1,400,54,604.0,False
1,400,55,1044.0,False
1,400,56,1308.0,False
1,400,57,818.0,False
1,400,58,1049.0,False
1,400,59,1322.0,False
1,400,60,1853.0,False
1,400,61,609.0,False
1,400,62,624.0,False
1,400,63,1303.0,False
1,400,64,251.0,False
1,400,65,612.0,False
1,400,66,603.0,False
1,400,67,1327.0,False
1,400,68,609.0,False
1,400,69,1322.0,False
1,400,70,772.0,False
1,400,71,1837.0,False
1,400,72,250.0,False
1,400,73,625.0,False
1,400,74,1313.0,False
1,400,75,249.0,False
1,400,76,1324.0,False
1,400,77,1346.0,False
1,400,78,1419.0,False
1,400,79,1044.0,False
1,400,80,612.0,False
1,400,81,1042.0,False
1,400,82,1394.0,False
1,400,83,627.0,False
1,400,84,1039.0,False
1,400,85,628.0,False
1,400,86,517.0,False
1,400,87,251.0,False
1,400,88,1687.0,False
1,400,89,636.0,False
1,400,90,1294.0,False
1,400,91,619.0,False
1,400,92,603.0,False
1,400,93,1284.0,False
1,400,94,794.0,False
1,400,95,613.0,False
1,400,96,612.0,False
1,400,97,603.0,False
1,400,98,1336.0,False
1,400,99,1307.0,False
1,400,100,1048.0,False
1,500,1,608.0,False
1,500,2,606.0,False
1,500,3,606.0,False
1,500,4,606.0,False
1,500,5,606.0,False
1,500,6,606.0,False
1,500,7,606.0,False
1,500,8,606.0,False
1,500,9,610.0,False
1,500,10,1315.0,False
1,500,11,606.0,False
1,500,12,606.0,False
1,500,13,606.0,False
1,500,14,606.0,False
1,500,15,606.0,False
1,500,16,606.0,False
1,500,17,654.0,False
1,500,18,611.0,False
1,500,19,606.0,False
1,500,20,252.0,False
1,500,21,606.0,False
1,500,22,606.0,False
1,500,23,606.0,False
1,500,24,606.0,False
1,500,25,1046.0,False
1,500,26,606.0,False
1,500,27,606.0,False
1,500,28,252.0,False
1,500,29,606.0,False
1,500,30,606.0,False
1,500,31,1046.0,False
1,500,32,606.0,False
1,500,33,606.0,False
1,500,34,606.0,False
1,500,35,606.0,False
1,500,36,251.0,False
1,500,37,610.0,False
1,500,38,606.0,False
1,500,39,606.0,False
1,500,40,606.0,False
1,500,41,598.0,False
1,500,42,606.0,False
1,500,43,606.0,False
1,500,44,606.0,False
1,500,45,611.0,False
1,500,46,606.0,False
1,500,47,608.0,False
1,500,48,606.0,False
1,500,49,606.0,False
1,500,50,606.0,False
1,500,51,610.0,False
1,500,52,1047.0,False
1,500,53,606.0,False
1,500,54,606.0,False
1,500,55,606.0,False
1,500,56,606.0,False
1,500,57,606.0,False
1,500,58,1049.0,False
1,500,59,610.0,False
1,500,60,606.0,False
1,500,61,606.0,False
1,500,62,606.0,False
1,500,63,606.0,False
1,500,64,606.0,False
1,500,65,592.0,False
1,500,66,606.0,False
1,500,67,606.0,False
1,500,68,606.0,False
1,500,69,606.0,False
1,500,70,606.0,False
1,500,71,606.0,False
1,500,72,606.0,False
1,500,73,1351.0,False
1,500,74,1045.0,False
1,500,75,606.0,False
1,500,76,601.0,False
1,500,77,606.0,False
1,500,78,606.0,False
1,500,79,606.0,False
1,500,80,598.0,False
1,500,81,606.0,False
1,500,82,610.0,False
1,500,83,1045.0,False
1,500,84,606.0,False
1,500,85,606.0,False
1,500,86,606.0,False
1,500,87,606.0,False
1,500,88,609.0,False
1,500,89,606.0,False
1,500,90,606.0,False
1,500,91,606.0,False
1,500,92,606.0,False
1,500,93,606.0,False
1,500,94,606.0,False
1,500,95,606.0,False
1,500,96,654.0,False
1,500,97,606.0,False
1,500,98,606.0,False
1,500,99,606.0,False
1,500,100,606.0,False
1,600,1,634.0,False
1,600,2,1041.0,False
1,600,3,1338.0,False
1,600,4,605.0,False
1,600,5,721.0,False
1,600,6,734.0,False
1,600,7,1341.0,False
1,600,8,606.0,False
1,600,9,1341.0,False
1,600,10,636.0,False
1,600,11,632.0,False
1,600,12,1155.0,False
1,600,13,1341.0,False
1,600,14,1047.0,False
1,600,15,1316.0,False
1,600,16,1311.0,False
1,600,17,1341.0,False
1,600,18,248.0,False
1,600,19,1334.0,False
1,600,20,1339.0,False
1,600,21,1311.0,False
1,600,22,249.0,False
1,600,23,1344.0,False
1,600,24,610.0,False
1,600,25,1034.0,False
1,600,26,816.0,False
1,600,27,633.0,False
1,600,28,1323.0,False
1,600,29,1341.0,False
1,600,30,1341.0,False
1,600,31,1334.0,False
1,600,32,1326.0,False
1,600,33,1036.0,False
1,600,34,638.0,False
1,600,35,639.0,False
1,600,36,1336.0,False
1,600,37,1341.0,False
1,600,38,1319.0,False
1,600,39,603.0,False
1,600,40,637.0,False
1,600,41,605.0,False
1,600,42,1341.0,False
1,600,43,768.0,False
1,600,44,768.0,False
1,600,45,1318.0,False
1,600,46,782.0,False
1,600,47,639.0,False
1,600,48,756.0,False
1,600,49,613.0,False
1,600,50,1341.0,False
1,600,51,1341.0,False
1,600,52,1341.0,False
1,600,53,1324.0,False
1,600,54,743.0,False
1,600,55,1319.0,False
1,600,56,590.0,False
1,600,57,1320.0,False
1,600,58,1341.0,False
1,600,59,743.0,False
1,600,60,736.0,False
1,600,61,1347.0,False
1,600,62,1323.0,False
1,600,63,617.0,False
1,600,64,1311.0,False
1,600,65,1339.0,False
1,600,66,764.0,False
1,600,67,1913.0,False
1,600,68,248.0,False
1,600,69,617.0,False
1,600,70,1347.0,False
1,600,71,636.0,False
1,600,72,619.0,False
1,600,73,1323.0,False
1,600,74,235.0,False
1,600,75,796.0,False
1,600,76,750.0,False
1,600,77,1336.0,False
1,600,78,606.0,False
1,600,79,725.0,False
1,600,80,1341.0,False
1,600,81,608.0,False
1,600,82,629.0,False
1,600,83,768.0,False
1,600,84,631.0,False
1,600,85,617.0,False
1,600,86,1341.0,False
1,600,87,1319.0,False
1,600,88,816.0,False
1,600,89,1036.0,False
1,600,90,1341.0,False
1,600,91,629.0,False
1,600,92,608.0,False
1,600,93,606.0,False
1,600,94,1341.0,False
1,600,95,1329.0,False
1,600,96,1346.0,False
1,600,97,1334.0,False
1,600,98,1335.0,False
1,600,99,639.0,False
1,600,100,248.0,False
1,700,1,248.0,False
1,700,2,248.0,False
1,700,3,248.0,False
1,700,4,614.0,False
1,700,5,248.0,False
1,700,6,248.0,False
1,700,7,248.0,False
1,700,8,248.0,False
1,700,9,248.0,False
1,700,10,248.0,False
1,700,11,248.0,False
1,700,12,251.0,False
1,700,13,248.0,False
1,700,14,248.0,False
1,700,15,248.0,False
1,700,16,248.0,False
1,700,17,248.0,False
1,700,18,248.0,False
1,700,19,248.0,False
1,700,20,975.0,False
1,700,21,248.0,False
1,700,22,248.0,False
1,700,23,248.0,False
1,700,24,248.0,False
1,700,25,248.0,False
1,700,26,248.0,False
1,700,27,248.0,False
1,700,28,248.0,False
1,700,29,248.0,False
1,700,30,248.0,False
1,700,31,248.0,False
1,700,32,248.0,False
1,700,33,641.0,False
1,700,34,248.0,False
1,700,35,248.0,False
1,700,36,248.0,False
1,700,37,248.0,False
1,700,38,248.0,False
1,700,39,248.0,False
1,700,40,248.0,False
1,700,41,575.0,False
1,700,42,248.0,False
1,700,43,248.0,False
1,700,44,638.0,False
1,700,45,248.0,False
1,700,46,248.0,False
1,700,47,248.0,False
1,700,48,248.0,False
1,700,49,248.0,False
1,700,50,248.0,False
1,700,51,248.0,False
1,700,52,248.0,False
1,700,53,248.0,False
1,700,54,248.0,False
1,700,55,248.0,False
1,700,56,248.0,False
1,700,57,248.0,False
1,700,58,248.0,False
1,700,59,248.0,False
1,700,60,248.0,False
1,700,61,248.0,False
1,700,62,806.0,False
1,700,63,248.0,False
1,700,64,248.0,False
1,700,65,248.0,False
1,700,66,248.0,False
1,700,67,248.0,False
1,700,68,248.0,False
1,700,69,248.0,False
1,700,70,248.0,False
1,700,71,248.0,False
1,700,72,248.0,False
1,700,73,251.0,False
1,700,74,248.0,False
1,700,75,1042.0,False
1,700,76,615.0,False
1,700,77,248.0,False
1,700,78,248.0,False
1,700,79,628.0,False
1,700,80,248.0,False
1,700,81,248.0,False
1,700,82,248.0,False
1,700,83,247.0,False
1,700,84,248.0,False
1,700,85,248.0,False
1,700,86,1427.0,False
1,700,87,248.0,False
1,700,88,248.0,False
1,700,89,248.0,False
1,700,90,248.0,False
