0,628.0,20.939359664916992,62,0.9999845001181847,93
1,947.0,1.1795837879180908,674,0.9998315141742444,705
2,636.0,2.6528820991516113,831,0.9997922715525436,862
3,639.0,2.0617454051971436,973,0.9997567795524487,1004
4,1096.0,0.7934770584106445,2259,0.9994354093706319,2290
5,252.0,0.7791598439216614,2293,0.9994269142046937,2324
6,870.0,1.6573165655136108,3303,0.9991745907344607,3334
7,237.0,1.0288238525390625,3340,0.9991653484110855,3371
8,602.0,0.33569371700286865,4044,0.9989895107619281,4075
9,240.0,0.8714409470558167,4078,0.9989810193861124,4109
10,578.0,1.6931123733520508,4202,0.9989500514506414,4233
11,604.0,0.9892763495445251,4297,0.9989263266656835,4328
12,1326.0,0.4554064869880676,4567,0.9988589014058243,4598
13,1157.0,0.15712189674377441,5669,0.9985837536473994,5700
14,744.0,0.37204983830451965,5800,0.9985510505608907,5831
15,624.0,0.6473000049591064,5907,0.9985243396742052,5938
16,594.0,0.9183259010314941,6058,0.9984866460871366,6089
17,267.0,0.28399375081062317,8063,0.9979862800078922,8094
18,248.0,0.6437183022499084,8097,0.9979777971595027,8128
19,752.0,0.8983845114707947,8356,0.9979131801810476,8387
20,635.0,0.5978143215179443,8519,0.9978725160424038,8550
21,626.0,0.4081364870071411,8601,0.997852059862941,8632
22,225.0,0.4178315997123718,8644,0.9978413330096121,8675
23,237.0,0.9560689926147461,8683,0.9978316041028263,8714
24,688.0,0.5503445863723755,9459,0.997638043523391,9490
25,248.0,0.61588054895401,9488,0.9976308106728894,9519
26,577.0,0.8877087235450745,9618,0.9975983881943533,9649
27,250.0,0.6335592269897461,9650,0.9975904074381722,9681
28,223.0,0.35792872309684753,9694,0.9975794340026711,9725
29,1821.0,5.225737571716309,10056,0.9974891571376866,10087
30,1178.0,7.910311698913574,10899,0.9972789584219841,10930
31,625.0,0.5025586485862732,11111,0.997226104031227,11142
32,1503.0,0.5538511276245117,11660,0.9970892441235487,11691
33,633.0,0.6686611771583557,11747,0.9970675576656164,11778
34,231.0,1.8866246938705444,11792,0.9970563407172843,11823
35,632.0,0.8267604112625122,11871,0.9970366490465468,11902
36,621.0,1.0885957479476929,11944,0.9970184532914614,11975
37,231.0,1.7458398342132568,11986,0.9970079846513522,12017
38,1210.0,1.1435503959655762,12728,0.996823056799646,12759
39,795.0,0.5593468546867371,14104,0.9964802085984743,14135
40,1179.0,0.4856777489185333,14968,0.9962649920907043,14999
41,625.0,1.3082305192947388,15831,0.9960500710772034,15862
42,678.0,1.2591915130615234,16137,0.995973876151724,16168
43,220.0,0.4353903532028198,16180,0.9959631694887638,16211
44,786.0,0.49146196246147156,16469,0.9958912137401968,16500
45,621.0,0.35769033432006836,16621,0.9958533705883634,16652
46,634.0,0.9456491470336914,16786,0.995812292478928,16817
47,609.0,1.9496699571609497,16879,0.9957891401093778,16910
48,227.0,1.0952370166778564,16923,0.995778186487711,16954
49,234.0,1.1150662899017334,16962,0.9957684776965081,16993
50,638.0,0.41026169061660767,17109,0.9957318838727891,17140
51,855.0,0.6423250436782837,18197,0.9954610815972673,18228
52,907.0,1.4654268026351929,19009,0.9952590234820098,19040
53,607.0,0.9932106733322144,19087,0.9952396161178456,19118
54,1076.0,2.2185332775115967,20603,0.9948624917257299,20634
55,635.0,11.154596328735352,21241,0.9947038237925483,21272
56,600.0,1.7979178428649902,21333,0.9946809458648351,21364
57,613.0,0.6143379211425781,21606,0.9946130611983754,21637
58,248.0,0.7111866474151611,21639,0.9946048556734416,21670
59,245.0,2.5612099170684814,21673,0.9945964015670403,21704
60,649.0,1.3561859130859375,21765,0.9945735261100104,21796
61,607.0,1.9165253639221191,21993,0.9945168370275821,22024
62,247.0,0.7576940059661865,22027,0.9945083836693362,22058
63,883.0,0.5236635208129883,22964,0.9942754473350447,22995
64,605.0,1.4350457191467285,23071,0.9942488508192303,23102
65,443.0,0.8035311102867126,25076,0.9937506084028438,25107
66,231.0,0.9579544067382812,25116,0.9937406709452036,25147
67,1070.0,0.9076355695724487,26554,0.9933834853372613,26585
68,568.0,1.8345837593078613,26719,0.993342509108504,26750
69,755.0,2.092562675476074,27070,0.9932553471167109,27101
70,730.0,2.6337532997131348,27181,0.9932277846598099,27212
71,872.0,0.7006503343582153,28189,0.9929775227610824,28220
72,611.0,3.280750036239624,28258,0.9929603940444081,28289
73,233.0,2.8828163146972656,28295,0.9929512092020932,28326
74,625.0,0.9632253050804138,28507,0.9928985841759956,28538
75,638.0,1.1167364120483398,28653,0.9928623440345248,28684
76,637.0,3.9064855575561523,28807,0.9928241195653216,28838
77,611.0,0.7249019145965576,28905,0.9927997956693173,28936
78,220.0,1.4728513956069946,28946,0.9927896195222913,28977
79,590.0,1.7353591918945312,29113,0.9927481714157247,29144
80,705.0,1.0017191171646118,30931,0.9922970698359646,30962
81,624.0,1.9761521816253662,31149,0.9922429911125498,31180
82,241.0,9.095784187316895,31186,0.9922338129061826,31217
83,219.0,5.061333656311035,31228,0.9922233945045401,31259
84,703.0,2.9651622772216797,31474,0.9921623746345225,31505
85,1697.0,2.2304699420928955,32409,0.9919304837537336,32440
86,242.0,1.782386064529419,32446,0.9919213084380466,32477
87,234.0,3.0504236221313477,32482,0.9919123811853263,32513
88,732.0,1.6184979677200317,32824,0.9918275762915836,32855
89,586.0,1.8954424858093262,32948,0.991796830109439,32979
90,230.0,23.899028778076172,32989,0.9917866642427582,33020
91,1283.0,1.260645866394043,33439,0.9916750945049845,33470
92,234.0,6.198758125305176,33480,0.9916649298860876,33511
93,600.0,14.081533432006836,33572,0.9916421218521396,33603
94,854.0,1.4697997570037842,34712,0.9913595440812949,34743
95,621.0,2.575531244277954,34797,0.9913384779121758,34828
96,237.0,3.352849006652832,34830,0.9913302994024459,34861
97,809.0,1.4112107753753662,35004,0.9912871774669344,35035
98,1137.0,2.2307872772216797,36117,0.9910113901459774,36148
99,782.0,1.588125467300415,36264,0.9909749711420355,36295
100,1271.0,1.5370299816131592,36713,0.9908637404305459,36744
101,243.0,5.08439826965332,36745,0.9908558135513381,36776
102,1810.0,0.3594502806663513,37547,0.9906571668508596,37578
103,1212.0,1.1605439186096191,38388,0.9904489030499665,38419
104,583.0,4.447136878967285,38513,0.9904179520014853,38544
105,614.0,6.9218573570251465,38613,0.9903931918590899,38644
106,947.0,5.027545928955078,39262,0.990232513578982,39293
107,1299.0,46.954925537109375,39676,0.9901300298046289,39707
108,595.0,6.228353500366211,39789,0.9901020590228758,39820
109,248.0,1.0127980709075928,39823,0.9900936431900884,39854
110,232.0,1.5673959255218506,39864,0.9900834947809865,39895
111,610.0,0.9037948846817017,39943,0.9900639408226134,39974
112,577.0,7.445599555969238,40075,0.9900312692475618,40106
113,239.0,6.715029239654541,40114,0.9900216164885355,40145
114,763.0,4.399013042449951,40516,0.9899221243031935,40547
115,702.0,3.683748483657837,40943,0.9898164557433602,40974
116,638.0,8.574506759643555,41092,0.9897795857624777,41123
117,230.0,3.1587471961975098,41130,0.9897701828998999,41161
118,238.0,1.7881109714508057,41164,0.9897617698880478,41195
119,232.0,5.356427192687988,41203,0.9897521197566282,41234
120,1037.0,13.542563438415527,41387,0.9897065922005641,41418
121,1166.0,0.5770151615142822,42435,0.9894473230067109,42466
122,237.0,8.882730484008789,42475,0.9894374285817138,42506
123,222.0,1.787500262260437,42523,0.9894255554023221,42554
124,235.0,1.6157557964324951,42561,0.989416155903016,42592
125,734.0,3.2955288887023926,43108,0.9892808624776648,43139
126,250.0,7.4045515060424805,43144,0.9892719589888541,43175
127,629.0,1.562552571296692,43244,0.9892472274959293,43275
128,640.0,2.5014307498931885,43383,0.9892128517477542,43414
129,1532.0,1.3668406009674072,44416,0.9889574204808076,44447
130,743.0,0.9727908968925476,44921,0.9888325724720454,44952
131,249.0,4.012240886688232,44953,0.9888246618421183,44984
132,238.0,2.4646964073181152,44993,0.9888147736437035,45024
133,251.0,6.716246128082275,45025,0.9888068631561666,45056
134,686.0,2.793496608734131,45812,0.9886123345188793,45843
135,249.0,3.2720978260040283,45845,0.9886041784997426,45876
136,593.0,7.59962272644043,45952,0.9885777336883593,45983
137,805.0,3.2639808654785156,46143,0.9885305302226609,46174
138,604.0,0.6404819488525391,46233,0.9885082885331674,46264
139,656.0,2.28021502494812,47170,0.9882767575567298,47201
140,654.0,14.283499717712402,48119,0.9880423166783107,48150
141,639.0,3.011138439178467,48721,0.9878936274801863,48752
142,1168.0,0.8520389795303345,49756,0.9876380430397573,49787
143,773.0,4.068087100982666,50109,0.9875508878173329,50140
144,583.0,6.294414043426514,50217,0.9875242242999841,50248
145,619.0,12.076605796813965,50318,0.9874992896250019,50349
146,609.0,10.755218505859375,50469,0.9874620122257691,50500
147,1319.0,4.408139228820801,50755,0.9873914112070767,50786
148,593.0,10.501664161682129,51593,0.9871845743474627,51624
149,229.0,10.021331787109375,51630,0.9871754429312402,51661
150,242.0,2.3955330848693848,51666,0.9871665583911226,51697
151,587.0,3.2603888511657715,51842,0.9871231240126813,51873
152,974.0,4.749044418334961,52340,0.9870002348183744,52371
153,637.0,6.394173622131348,52490,0.9869632229989127,52521
154,1266.0,2.152763843536377,53047,0.9868257979213557,53078
155,622.0,4.338109016418457,53275,0.9867695504469036,53306
156,815.0,9.178607940673828,54557,0.9864533414416146,54588
157,836.0,3.6573681831359863,55725,0.9861653390802638,55756
158,598.0,14.04738998413086,55839,0.9861372337650854,55870
159,759.0,2.9334702491760254,56197,0.9860489784211047,56228
160,711.0,4.5093536376953125,56577,0.9859553082058387,56608
161,762.0,2.702345371246338,56984,0.9858549923443307,57015
162,639.0,0.9201689958572388,57127,0.9858197486539286,57158
163,234.0,2.4648568630218506,57162,0.9858111227677866,57193
164,598.0,2.004750967025757,57331,0.9857694731224925,57362
165,246.0,4.7718400955200195,57361,0.9857620798782436,57392
166,965.0,1.9058188199996948,57929,0.9856221115833695,57960
167,635.0,3.262207269668579,58092,0.9855819482956288,58123
168,2266.0,4.207850456237793,58839,0.9853979080290484,58870
169,563.0,47.48810577392578,59078,0.9853390322556074,59109
170,794.0,10.673131942749023,59326,0.9852779431217458,59357
171,638.0,0.7972860336303711,59475,0.9852412421973308,59506
172,1012.0,1.3118047714233398,59818,0.9851567613724075,59849
173,236.0,3.5539259910583496,59852,0.9851483875744768,59883
174,589.0,35.95036315917969,59979,0.9851171096057976,60010
175,615.0,9.312360763549805,60075,0.98509346707592,60106
176,633.0,8.764570236206055,60168,0.9850705639161949,60199
177,638.0,13.074824333190918,60315,0.9850343632336324,60346
178,238.0,10.222076416015625,60354,0.9850247591942087,60385
179,904.0,13.721879005432129,61195,0.9848176794826918,61226
180,649.0,6.736286163330078,61286,0.9847952751325306,61317
181,715.0,14.370880126953125,61398,0.9847677012474125,61429
182,1033.0,1.915873408317566,61606,0.9847164946519226,61637
183,246.0,8.557621955871582,61639,0.9847083707733362,61670
184,624.0,10.616400718688965,61726,0.984686953596504,61757
185,1007.0,14.410604476928711,62076,0.9846007972466783,62107
186,934.0,9.402878761291504,63322,0.9842941418240232,63353
187,620.0,6.70965576171875,63989,0.9841300244390042,64020
188,832.0,7.37977409362793,65200,0.9838321241337619,65231
189,247.0,6.69288969039917,65229,0.9838249913758256,65260
190,640.0,13.146208763122559,65369,0.9837905580994043,65400
191,596.0,9.193548202514648,65458,0.9837686690002646,65489
192,614.0,5.970863342285156,65554,0.9837450588325769,65585
193,230.0,3.0399093627929688,65590,0.9837362051657808,65621
194,1043.0,2.991649866104126,65735,0.9837005453702187,65766
195,635.0,7.6155500411987305,65895,0.9836611981304301,65926
196,789.0,9.940934181213379,66168,0.9835940655361828,66199
197,1282.0,10.713932037353516,66631,0.9834802210977246,66662
198,628.0,11.698068618774414,66723,0.9834576013099374,66754
199,734.0,7.729435920715332,66914,0.9834106423247531,66945
200,604.0,4.971080303192139,67063,0.9833740109560062,67094
201,635.0,6.549910545349121,67224,0.9833344309436652,67255
202,407.0,4.414858818054199,69046,0.9828866240500954,69077
203,640.0,4.162204265594482,69184,0.9828527150422561,69215
204,925.0,18.04227638244629,69906,0.9826753261148252,69937
205,701.0,16.144533157348633,70230,0.9825957326270294,70261
206,240.0,2.1959285736083984,70263,0.9825876262446596,70294
207,247.0,10.540176391601562,70295,0.9825797655741084,70326
208,231.0,22.89942169189453,70336,0.9825696941818668,70367
209,636.0,5.899593353271484,70493,0.9825311290733891,70524
210,626.0,10.27332592010498,70699,0.9824805300168467,70730
211,651.0,9.049758911132812,70784,0.9824596525247953,70815
212,1320.0,5.413440704345703,70987,0.9824097939563622,71018
213,594.0,10.379781723022461,71107,0.9823803221009353,71138
214,652.0,10.853732109069824,72064,0.9821453156932289,72095
215,797.0,6.289434909820557,72295,0.9820885984318766,72326
216,237.0,8.586930274963379,72333,0.9820792686333406,72364
217,1084.0,15.005939483642578,73732,0.9817358464256196,73763
218,1257.0,7.001619338989258,74340,0.98158663389873,74371
